Dependency=Geometry Building Type ACS	Dependency=Location	Option=<1940	Option=1940-59s	Option=1960-79s	Option=1980-99s	Option=2000-09s	Option=2010s	Counts
Single-Family Attached	FL_Tallahassee.Rgnl.AP.722140	0.016783684	0.083549384	0.18409529100000002	0.469039039	0.224897032	0.021635571	14692.065880000002
Single-Family Attached	FL_West.Palm.Beach.Intl.AP.722030	0.004366393	0.018066851999999998	0.17963787	0.541840648	0.24048152899999997	0.015606708	86874.71267000001
Single-Family Attached	GA_Athens-Ben.Epps.AP.723110	0.033098728	0.067951697	0.204626627	0.379645025	0.300615598	0.014062326000000002	7376.668747
Single-Family Attached	GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	0.01053378	0.029841582000000002	0.151400011	0.340296032	0.44378594	0.024142654	98933.73472000001
Single-Family Attached	GA_Augusta-Bush-Field.722180	0.025393666000000002	0.036701239	0.137270206	0.311134625	0.424756966	0.064743297	7971.885872
Single-Family Attached	GA_Columbus.Metro.AP.722255	0.08299058200000001	0.152995192	0.197766015	0.27052682100000003	0.245890682	0.049830708	4398.680722
Single-Family Attached	GA_Macon-Middle.Georgia.Rgnl.AP.722170	0.044744828	0.114805335	0.21481242600000003	0.417268673	0.194511629	0.013857109	4522.6433560000005
Single-Family Attached	GA_Savannah.Intl.AP.722070	0.135860589	0.05588836	0.171533005	0.258894763	0.34849732299999997	0.02932596	11443.41745
Single-Family Attached	IA_Des.Moines.Intl.AP.725460	0.046025758	0.045892342	0.184974202	0.30061872300000003	0.371831701	0.050657274	21439.18975
Single-Family Attached	IA_Mason.City.Muni.AP.725485	0.11334602199999999	0.143368606	0.256179158	0.269993294	0.20349170000000003	0.01362122	2513.8654469999997
Single-Family Attached	IA_Sioux.City-Sioux.Gateway.AP.725570	0.08395065	0.22595209800000002	0.219199045	0.23471383899999998	0.181258842	0.054925525999999995	2578.8054230000002
Single-Family Attached	IA_Waterloo.Muni.AP.725480	0.056799036	0.045344635	0.143749958	0.27465493399999996	0.40650565899999996	0.072945778	9725.986256
Single-Family Attached	ID_Boise.Air.Terminal.726810	0.032684133	0.055894189000000004	0.316319605	0.309607635	0.24774549199999998	0.037748947000000005	9810.321719
Single-Family Attached	ID_Pocatello.Muni.AP.725780	0.035840488	0.064162675	0.250402746	0.22443589600000002	0.389017733	0.036140462000000005	5828.650711
Single-Family Attached	IL_Chicago-OHare.Intl.AP.725300	0.05196525900000001	0.085790349	0.21174694600000002	0.385594208	0.255224833	0.009678404	247221.63600000003
Single-Family Attached	IL_Moline-Quad.City.Intl.AP.725440	0.104074255	0.072466262	0.22623056	0.317146004	0.22249054699999998	0.057592372	13541.144390000001
Single-Family Attached	IL_Peoria-Greater.Peoria.AP.725320	0.073241743	0.064201098	0.225996676	0.280797466	0.336024106	0.019738911	11988.58309
Single-Family Attached	IL_Rockford-Greater.Rockford.AP.725430	0.08181269599999999	0.080407358	0.171430563	0.306264514	0.35239460899999997	0.0076902590000000005	15271.58734
Single-Family Attached	IL_Springfield-Capital.AP.724390	0.031747819	0.06867396099999999	0.207368442	0.442642149	0.23307413	0.016493499	9557.039681
Single-Family Attached	IN_Evansville.Rgnl.AP.724320	0.114827111	0.127168602	0.256373563	0.302467445	0.181709605	0.017453673	6300.953487
Single-Family Attached	IN_Fort.Wayne.Intl.AP.725330	0.164231489	0.11353081699999999	0.175557572	0.362384166	0.166779066	0.017516889	7780.225043
Single-Family Attached	IN_Indianapolis.Intl.AP.724380	0.129052805	0.09728997	0.21709455100000002	0.326899139	0.217041928	0.012621607	54259.79391
Single-Family Attached	IN_South.Bend-Michiana.Rgnl.AP.725350	0.091435944	0.152937939	0.250604815	0.33585759600000004	0.15566369800000002	0.013500007	9388.130512
Single-Family Attached	KS_Dodge.City.Rgnl.AP.724510	0.140722202	0.152171434	0.337716024	0.258389221	0.09378227300000001	0.017218846	1829.653318
Single-Family Attached	KS_Goodland-Renner.Field.724650	0.129996251	0.230345667	0.28981339899999997	0.168161851	0.139517705	0.042165127000000004	389.0378845
Single-Family Attached	KS_Topeka-Phillip.Billard.Muni.AP.724560	0.02944707	0.067871536	0.264092661	0.343412834	0.24858157399999997	0.046594325	12587.08736
Single-Family Attached	KS_Wichita-Mid.Continent.AP.724500	0.053862125	0.19718187	0.303823059	0.328389151	0.095634475	0.021109318999999998	11170.923859999999
Single-Family Attached	KY_Cincinnati-Northern.Kentucky.AP.724210	0.131453121	0.07956581	0.214293758	0.36745864	0.18986832	0.017360352	35197.36525
Single-Family Attached	KY_Lexington-Bluegrass.AP.724220	0.045726956	0.059704941	0.206627752	0.38929444799999996	0.255578237	0.043067666	12676.79661
Single-Family Attached	KY_Louisville-Standiford.Field.724230	0.060751069000000005	0.075512251	0.182528208	0.345829858	0.297783305	0.037595308	20814.332290000002
Single-Family Attached	LA_Baton.Rouge-Ryan.AP.722317	0.04336216	0.12321467	0.281270657	0.369027328	0.158868584	0.024256601000000003	9147.753217
Single-Family Attached	LA_Lake.Charles.Rgnl.AP.722400	0.036823495	0.16444457099999998	0.294345539	0.301468152	0.112933948	0.089984295	3131.140726
Single-Family Attached	LA_New.Orleans.Intl.AP.722310	0.222356835	0.222936286	0.24300170100000001	0.17156083800000002	0.127895349	0.01224899	31811.756989999998
Single-Family Attached	LA_Shreveport.Rgnl.AP.722480	0.037533965	0.172479732	0.32813342	0.332895464	0.09841301699999999	0.030544402999999998	9839.886239
Single-Family Attached	MA_Boston-Logan.Intl.AP.725090	0.30491424300000003	0.093498976	0.13108524300000002	0.291901502	0.15289070400000002	0.025709332	94376.03317000001
Single-Family Attached	MA_Worcester.Rgnl.AP.725095	0.229126754	0.078607023	0.10144918800000001	0.33901839899999997	0.22787803399999998	0.023920603	23611.595
Single-Family Attached	MD_Baltimore-Washington.Intl.AP.724060	0.217540574	0.227403888	0.16217483300000002	0.282278408	0.09445013199999999	0.016152165	387585.8445
Single-Family Attached	ME_Caribou.Muni.AP.727120	0.200654988	0.255552477	0.297607054	0.128266485	0.079108318	0.038810678	439.02474810000007
Single-Family Attached	ME_Portland.Intl.Jetport.726060	0.20578737	0.06359432400000001	0.145864665	0.362013404	0.205603769	0.017136467	12955.37148
Single-Family Attached	MI_Alpena.County.Rgnl.AP.726390	0.027585567999999998	0.238035695	0.288662311	0.320883684	0.122869806	0.001962936	876.8372457999999
Single-Family Attached	MI_Detroit.Metro.AP.725370	0.08046742700000001	0.12476367099999999	0.25836411800000003	0.325196693	0.20197571399999997	0.009232378000000001	100848.9398
Single-Family Attached	MI_Flint-Bishop.Intl.AP.726370	0.038946347	0.071878697	0.25466999100000004	0.37896182799999995	0.243122549	0.012420588	30994.2288
Single-Family Attached	MI_Grand.Rapids-Kent.County.Intl.AP.726350	0.05288903	0.063767915	0.203700947	0.434689914	0.22521578	0.019736414	22218.65521
Single-Family Attached	MI_Houghton-Lake.Roscommon.County.AP.726380	0.08920819	0.13312776	0.295358713	0.306263873	0.169341842	0.006699622	1703.4827920000002
Single-Family Attached	MI_Lansing-Capital.City.AP.725390	0.066287519	0.122163033	0.385808486	0.280169497	0.141948046	0.003623419	12973.52336
Single-Family Attached	MI_Muskegon.County.AP.726360	0.053970004	0.087936899	0.139818109	0.468235943	0.233502287	0.016536758000000002	7469.646112
Single-Family Attached	MI_Sault.Ste.Marie-Sanderson.Field.727340	0.146372975	0.356983381	0.337071255	0.090660714	0.06453990799999999	0.004371768	894.5548569
Single-Family Attached	MI_Traverse.City-Cherry.Capital.AP.726387	0.106302064	0.07068952099999999	0.178444486	0.350935812	0.28732663	0.006301487	2627.1710329999996
Single-Family Attached	MN_Duluth.Intl.AP.727450	0.17181530899999997	0.130574774	0.209453897	0.20029155899999998	0.27063888399999997	0.017225577	3582.000458
Single-Family Attached	MN_International.Falls.Intl.AP.727470	0.030265421	0.101416324	0.07917436	0.30571502300000003	0.423475516	0.059953356	763.1225417
Single-Family Attached	MN_Minneapolis-St.Paul.Intl.AP.726580	0.028143962999999998	0.027549632999999997	0.165688455	0.456818595	0.306175034	0.015624321000000002	140999.7214
Single-Family Attached	MN_Rochester.Intl.AP.726440	0.036937436000000004	0.07671716	0.13170210699999998	0.401860561	0.325323459	0.027459276	6725.1632469999995
Single-Family Attached	MN_St.Cloud.Muni.AP.726550	0.035868514	0.034520823	0.098686226	0.35075214600000004	0.459920259	0.020252031	13312.46207
Single-Family Attached	MO_Columbia.Rgnl.AP.724450	0.041097657	0.069920813	0.17976484399999998	0.35472003399999996	0.30399482699999997	0.050501824	9344.676606
Single-Family Attached	MO_Kansas.City.Intl.AP.724460	0.036776284	0.081218133	0.312288665	0.341446979	0.21575106300000002	0.012518875	52728.94215
Single-Family Attached	MO_Springfield.Rgnl.AP.724400	0.026679666	0.031390639	0.177587198	0.47898055700000003	0.257002622	0.028359318999999997	14291.78651
Single-Family Attached	MO_St.Louis-Lambert.Intl.AP.724340	0.09677752699999999	0.077256609	0.198033338	0.330184335	0.2769973	0.020750891	45673.15122
Single-Family Attached	MS_Jackson.Intl.AP.722350	0.039639136	0.10855599699999999	0.326278942	0.396188188	0.12012359199999999	0.009214145	4646.224044
Single-Family Attached	MS_Meridian-Key.Field.722340	0.107052244	0.132796625	0.336200545	0.200017616	0.18070206100000002	0.043230909000000005	2171.825454
Single-Family Attached	MT_Billings-Logan.Intl.AP.726770	0.045766954000000006	0.094452781	0.23438928	0.269166649	0.317622603	0.038601734	3547.5426520000005
Single-Family Attached	MT_Cut.Bank.Muni.AP.727796	0.087757824	0.1956496	0.132858961	0.366294565	0.198524852	0.018914198	227.7923409
Single-Family Attached	MT_Glasgow.Intl.AP.727680	0.091727186	0.13791899900000001	0.415013533	0.175451706	0.177317206	0.00257137	320.5414536
Single-Family Attached	MT_Great.Falls.Intl.AP.727750	0.072323241	0.061871829	0.214335649	0.186365645	0.332454708	0.132648928	1503.276389
Single-Family Attached	MT_Helena.Rgnl.AP.727720	0.03764823	0.034761248	0.142137801	0.25107699699999997	0.442880561	0.091495163	3774.05191
Single-Family Attached	MT_Kalispell-Glacier.Park.Intl.AP.727790	0.036569407000000005	0.082992365	0.08887257900000001	0.453551145	0.315016373	0.022998131	1489.617162
Single-Family Attached	MT_Lewistown.Muni.AP.726776	0.097483501	0.060594725999999995	0.231739623	0.320313547	0.226321933	0.063546671	278.9951659
Single-Family Attached	MT_Miles.City.Muni.AP.742300	0.073400511	0.096918264	0.243357978	0.32485486399999997	0.22611259600000003	0.035355787	233.0260733
Single-Family Attached	MT_Missoula.Intl.AP.727730	0.07725384	0.124446761	0.296573731	0.233415079	0.260241012	0.008069577	2249.359328
Single-Family Attached	NC_Asheville.Rgnl.AP.723150	0.050628777	0.078085244	0.14977429	0.404872736	0.30464927	0.011989683000000001	6652.0035259999995
Single-Family Attached	NC_Cape.Hatteras.723040	0.075589993	0.108119464	0.142536943	0.45657514	0.21055074	0.00662772	1142.959081
Single-Family Attached	NC_Charlotte-Douglas.Intl.AP.723140	0.015316868999999999	0.046895284	0.11512264300000001	0.326452128	0.461030731	0.035182345	42682.58855
Single-Family Attached	NC_Greensboro-Piedmont.Triad.Intl.AP.723170	0.013396762	0.048040554000000006	0.177415507	0.36610503899999997	0.368612848	0.026429288999999998	21805.155280000003
Single-Family Attached	NC_Raleigh-Durham.Intl.AP.723060	0.014302206000000001	0.037611299	0.132716565	0.358455221	0.392522345	0.06439236400000001	60164.09862999999
Single-Family Attached	NC_Wilmington.Intl.AP.723013	0.023658599	0.066749589	0.151758545	0.349332927	0.3299982	0.07850214	27961.243239999996
Single-Family Attached	ND_Bismarck.Muni.AP.727640	0.021025435	0.020419306	0.35288611	0.26148401	0.251633925	0.092551215	3644.347257
Single-Family Attached	ND_Fargo-Hector.Intl.AP.727530	0.023736636000000002	0.040589841	0.161063067	0.327711064	0.417923893	0.0289755	12282.29291
Single-Family Attached	ND_Minot.Intl.AP.727676	0.030782936	0.059533507	0.108539711	0.277658702	0.43192561	0.091559535	3493.352325
Single-Family Attached	NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	0.092544196	0.09289029900000001	0.18449241	0.339459564	0.23151046100000003	0.05910307	3382.3602490000003
Single-Family Attached	NE_Norfolk-Karl.Stefan.Mem.AP.725560	0.044205071	0.216743648	0.301599035	0.164971399	0.23857569899999997	0.033905149	1170.4132220000001
Single-Family Attached	NE_North.Platte.Rgnl.AP.725620	0.066092233	0.384419175	0.17024923600000003	0.291747167	0.086533628	0.00095856	943.6449412000001
Single-Family Attached	NE_Omaha-Eppley.Airfield.725500	0.077861755	0.08260332299999999	0.256279418	0.29008373600000004	0.26175498	0.031416789	24397.962669999997
Single-Family Attached	NE_Scottsbluff-W.B.Heilig.Field.725660	0.10287693199999999	0.164268016	0.286843327	0.312255632	0.11271614199999999	0.02103995	1214.195911
Single-Family Attached	NH_Concord.Muni.AP.726050	0.106975716	0.047575035	0.17353000300000002	0.5090182560000001	0.1482078	0.014693191000000001	24380.787119999997
Single-Family Attached	NJ_Atlantic.City.Intl.AP.724070	0.072338619	0.068535061	0.216276314	0.40635271100000003	0.21501095399999998	0.021486341000000003	36229.31993
Single-Family Attached	NJ_Newark.Intl.AP.725020	0.13615456199999998	0.08864148699999999	0.165749911	0.464422365	0.134189798	0.010841878000000001	221893.516
Single-Family Attached	NM_Albuquerque.Intl.AP.723650	0.043499932000000005	0.111660618	0.309965282	0.364973961	0.157433441	0.012466766	23052.28599
Single-Family Attached	NM_Tucumcari.AP.723676	0.020481715	0.10740183699999999	0.381301444	0.368584011	0.111777041	0.010453951999999999	1570.6658289999998
Single-Family Attached	NV_Elko.Muni.AP.725825	0.007484333	0.10218744699999999	0.38228570100000003	0.370011436	0.12193873300000001	0.01609235	144.2294876
Single-Family Attached	NV_Ely-Yelland.Field.724860	0.035109608	0.123255215	0.323066511	0.403408143	0.108893548	0.006266976	31.77455223
Single-Family Attached	NV_Las.Vegas-McCarran.Intl.AP.723860	0.002646851	0.020488778	0.18150354600000002	0.5074845960000001	0.27398387399999996	0.013892353999999999	37014.477589999995
Single-Family Attached	NV_Reno-Tahoe.Intl.AP.724880	0.024111538	0.110768243	0.40018406100000004	0.30239520000000003	0.15555132	0.006989638	11382.4991
Single-Family Attached	NV_Tonopah.AP.724855	0.078909253	0.08294324	0.41228635799999996	0.337302036	0.08832530599999999	0.00023380700000000002	112.68908200000001
Single-Family Attached	NV_Winnemucca.Muni.AP.725830	0.035766886	0.138673261	0.318901456	0.341325621	0.04946687599999999	0.115865901	138.80951000000002
Single-Family Attached	NY_Albany.County.AP.725180	0.24382985100000001	0.073025192	0.140386837	0.402330029	0.122441861	0.01798623	20301.46447
Single-Family Attached	NY_Binghamton-Edwin.A.Link.Field.725150	0.295669145	0.16547947699999999	0.14326623900000002	0.30483304699999997	0.08249593599999999	0.008256156	5750.590947
Single-Family Attached	NY_Buffalo-Greater.Buffalo.Intl.AP.725280	0.244907362	0.17495538300000002	0.214112338	0.253005317	0.10291370400000001	0.010105898	14323.773930000001
Single-Family Attached	NY_Massena.AP.726223	0.38447735	0.184716248	0.155380369	0.19339893800000002	0.07593504599999999	0.006092049	926.5397988
Single-Family Attached	NY_New.York-J.F.Kennedy.Intl.AP.744860	0.37066535100000003	0.296107108	0.1423174	0.135679344	0.050548884	0.0046819140000000006	201399.7349
Single-Family Attached	NY_Rochester-Greater.Rochester.Intl.AP.725290	0.22801395	0.056931069	0.254902804	0.348541182	0.097170425	0.014440568999999999	19902.34431
Single-Family Attached	NY_Syracuse-Hancock.Intl.AP.725190	0.238967033	0.113361733	0.13999193599999998	0.315250256	0.155611174	0.036817868	13255.68532
Single-Family Attached	OH_Akron.Canton.Rgnl.AP.725210	0.059764079000000005	0.083666184	0.22281072300000002	0.410005464	0.213217803	0.010535747	23422.15564
Single-Family Attached	OH_Cleveland-Hopkins.Intl.AP.725240	0.192073671	0.139941948	0.208231343	0.283305591	0.167345789	0.009101658	45700.985069999995
Single-Family Attached	OH_Columbus-Port.Columbus.Intl.AP.724280	0.112453329	0.089483354	0.200412669	0.35220886700000004	0.22990031600000002	0.015541466	52890.5887
Single-Family Attached	OH_Dayton.Intl.AP.724290	0.15222134699999998	0.10642881	0.260133497	0.296895984	0.169533629	0.014786733	28448.68976
Single-Family Attached	OH_Mansfield-Lahm.Muni.AP.725246	0.145597038	0.083814026	0.193491277	0.215804045	0.343549139	0.017744475	4095.8779719999998
Single-Family Attached	OH_Toledo.Express.AP.725360	0.103375047	0.103476855	0.23604104199999998	0.333497317	0.217411635	0.006198105	14931.79076
Single-Family Attached	OH_Youngstown.Rgnl.AP.725250	0.13145164199999998	0.127781583	0.179700777	0.353920365	0.191703824	0.015441808999999999	10209.26394
Single-Family Attached	OK_Oklahoma.City-Will.Rogers.World.AP.723530	0.048865804000000006	0.10352863400000001	0.34190014399999996	0.325370602	0.150010144	0.030324672	16400.268490000002
Single-Family Attached	OK_Tulsa.Intl.AP.723560	0.071078965	0.107862612	0.36865259	0.326103336	0.10395820900000001	0.022344289	10363.054090000001
Single-Family Attached	OR_Astoria.Rgnl.AP.727910	0.135298851	0.213042465	0.186067879	0.245962278	0.20924100699999998	0.01038752	826.0574422999999
Single-Family Attached	OR_Burns.Muni.AP.726830	0.130491312	0.200487462	0.237864728	0.221001193	0.207618875	0.0025364289999999998	195.35748130000002
Single-Family Attached	OR_Eugene-Mahlon.Sweet.AP.726930	0.031773025	0.131051916	0.486707741	0.253977326	0.089496955	0.006993035999999999	8054.242745999999
Single-Family Attached	OR_Medford-Rogue.Valley.Intl.AP.725970	0.088323191	0.13299149	0.251842454	0.24456349800000002	0.266683735	0.015595632	6802.586822
Single-Family Attached	OR_North.Bend.Muni.AP.726917	0.07719281	0.17440743	0.347925065	0.12964938199999998	0.269692386	0.001132926	1789.5184370000002
Single-Family Attached	OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	0.063866218	0.25671905899999997	0.224902202	0.26494704	0.163867192	0.025698289	4119.9301700000005
Single-Family Attached	OR_Portland.Intl.AP.726980	0.053446840999999995	0.069673428	0.23918616199999998	0.27447732199999997	0.343256544	0.019959702	45500.20888
Single-Family Attached	OR_Redmond-Roberts.Field.726835	0.027988223	0.058777842999999996	0.142993867	0.28318587300000003	0.446016585	0.04103761	2709.618226
Single-Family Attached	OR_Salem-McNary.Field.726940	0.034143634	0.13448522699999998	0.326643521	0.333490384	0.159459598	0.011777635	10556.85707
Single-Family Attached	PA_Allentown-Lehigh.Valley.Intl.AP.725170	0.40081610700000003	0.137364013	0.14306206900000001	0.20771182	0.101610169	0.009435823000000001	146354.2386
Single-Family Attached	PA_Bradford.Rgnl.AP.725266	0.46150141899999997	0.240188228	0.130648681	0.103176406	0.059882012000000005	0.004603254	2884.3291059999997
Single-Family Attached	PA_Erie.Intl.AP.725260	0.33254259	0.20096257	0.16029289	0.183556346	0.11135282099999999	0.011292783	5792.20285
Single-Family Attached	PA_Harrisburg-Capital.City.AP.725118	0.34387269	0.149551874	0.101779459	0.228535508	0.155504576	0.020755893	122150.2523
Single-Family Attached	PA_Philadelphia.Intl.AP.724080	0.37256266899999996	0.296853451	0.146097673	0.126415646	0.051247558	0.006823003	572057.3394
Single-Family Attached	PA_Pittsburgh.Intl.AP.725200	0.33994988600000003	0.161423416	0.15053143300000002	0.19859105600000002	0.129897475	0.019606735	86465.00408
Single-Family Attached	PA_Wilkes-Barre-Scranton.Intl.AP.725130	0.54868807	0.20263283	0.09711010699999999	0.09717732800000001	0.04837169400000001	0.006019971	35730.12423
Single-Family Attached	PA_Williamsport.Rgnl.AP.725140	0.5158159729999999	0.17699160000000003	0.086755303	0.134119847	0.075277984	0.011039293	19500.96849
Single-Family Attached	RI_Providence-T.F.Green.State.AP.725070	0.17980785800000001	0.088949401	0.190048388	0.355601162	0.166314809	0.019278382	29791.059310000004
Single-Family Attached	SC_Charleston.Intl.AP.722080	0.044099107	0.038794748999999996	0.20277747	0.256160624	0.413769699	0.04439835	15265.947059999999
Single-Family Attached	SC_Columbia.Metro.AP.723100	0.036657643999999996	0.110626141	0.20570572	0.292101305	0.312754517	0.042154673	8717.776078
Single-Family Attached	SC_Greer.Greenville-Spartanburg.AP.723120	0.019831419	0.09268330000000001	0.18957468600000002	0.385529905	0.288563656	0.023817033999999997	13098.30958
Single-Family Attached	SD_Huron.Rgnl.AP.726540	0.038448616	0.11700634300000001	0.179953692	0.36501539200000005	0.281996233	0.017579723999999998	1512.7019619999999
Single-Family Attached	SD_Pierre.Muni.AP.726686	0.100194849	0.146212692	0.283112568	0.23950174600000002	0.203057058	0.027921087999999997	415.50554520000003
Single-Family Attached	SD_Rapid.City.Rgnl.AP.726620	0.061443347	0.061877333	0.156090664	0.334281161	0.34140334200000005	0.044904152	3438.8645560000004
Single-Family Attached	SD_Sioux.Falls-Foss.Field.726510	0.039426335	0.06176327400000001	0.159634295	0.281503858	0.327066271	0.130605967	7590.072139
Single-Family Attached	TN_Bristol-TriCities.Rgnl.AP.723183	0.062410039	0.09397281800000001	0.19923428699999998	0.395493149	0.23090216100000002	0.017987545	7022.804544
Single-Family Attached	TN_Chattanooga-Lovell.Field.AP.723240	0.028426504	0.11174969900000001	0.171200168	0.3606043	0.294963481	0.033055847	9267.614591
Single-Family Attached	TN_Knoxville-McGhee.Tyson.AP.723260	0.012535784	0.044214988	0.14420585800000002	0.443441221	0.332763425	0.022838723999999998	15743.610009999999
Single-Family Attached	TN_Memphis.Intl.AP.723340	0.055784352999999995	0.123446418	0.323733902	0.357479657	0.133997922	0.005557748	20610.05907
Single-Family Attached	TN_Nashville.Intl.AP.723270	0.018567522	0.06274959299999999	0.215892765	0.34899460200000004	0.313143583	0.040651934	39779.01943
Single-Family Attached	TX_Abilene.Rgnl.AP.722660	0.093120177	0.176673357	0.283005681	0.171637861	0.268126502	0.007436422	2073.915214
Single-Family Attached	TX_Amarillo.Intl.AP.723630	0.07966090599999999	0.155215298	0.30918286	0.306393033	0.12614789699999998	0.023400006	3310.375793
Single-Family Attached	TX_Austin-Mueller.Muni.AP.722540	0.015129707	0.05223431	0.29662532399999997	0.402404902	0.196896638	0.036709119	24518.49379
Single-Family Attached	TX_Brownsville-South.Padre.Island.AP.722500	0.023277164	0.066168911	0.315401285	0.36526745200000005	0.2064244	0.023460788	6679.893322999999
Single-Family Attached	TX_Corpus.Christi.Intl.AP.722510	0.02437151	0.109963351	0.393203594	0.316236428	0.128529477	0.027695638999999998	4763.775077
