Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating Only	Option=Heating and Cooling	Option=None
Mobile Home	None	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	1950s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	1990s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	2000s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	None	None	<1940	0.000000	0.000000	0.000000	1.000000
Mobile Home	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1940s	0.000000	0.060698	0.120156	0.819145
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1940s	0.000000	0.060698	0.120156	0.819145
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1940s	0.000000	0.398057	0.000000	0.601943
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1940s	0.000000	0.398057	0.000000	0.601943
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1940s	0.000000	0.060698	0.120156	0.819145
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1940s	0.000000	0.060698	0.120156	0.819145
Multi-Family with 2 - 4 Units	None	Ducted Heating	1940s	0.000000	0.398057	0.000000	0.601943
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1940s	0.000000	0.398057	0.000000	0.601943
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1940s	0.000000	0.565813	0.000000	0.434187
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1940s	0.000000	0.565813	0.000000	0.434187
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1940s	0.000000	0.565813	0.000000	0.434187
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1940s	0.000000	0.565813	0.000000	0.434187
Multi-Family with 2 - 4 Units	Central AC	None	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	None	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	None	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Room AC	None	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1950s	0.036594	0.062086	0.122332	0.778988
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1950s	0.036594	0.062086	0.122332	0.778988
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1950s	0.000000	0.283268	0.000000	0.716732
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1950s	0.000000	0.283268	0.000000	0.716732
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1950s	0.036594	0.062086	0.122332	0.778988
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1950s	0.036594	0.062086	0.122332	0.778988
Multi-Family with 2 - 4 Units	None	Ducted Heating	1950s	0.000000	0.283268	0.000000	0.716732
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1950s	0.000000	0.283268	0.000000	0.716732
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1950s	0.000000	0.339474	0.000000	0.660526
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1950s	0.000000	0.339474	0.000000	0.660526
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1950s	0.000000	0.339474	0.000000	0.660526
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1950s	0.000000	0.339474	0.000000	0.660526
Multi-Family with 2 - 4 Units	Central AC	None	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	None	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	None	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Room AC	None	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1960s	0.025471	0.000000	0.000000	0.974529
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1960s	0.025471	0.000000	0.000000	0.974529
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1960s	0.000000	0.158096	0.000000	0.841904
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1960s	0.000000	0.158096	0.000000	0.841904
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1960s	0.025471	0.000000	0.000000	0.974529
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1960s	0.025471	0.000000	0.000000	0.974529
Multi-Family with 2 - 4 Units	None	Ducted Heating	1960s	0.000000	0.158096	0.000000	0.841904
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1960s	0.000000	0.158096	0.000000	0.841904
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1960s	0.000000	0.460639	0.000000	0.539361
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.460639	0.000000	0.539361
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1960s	0.000000	0.460639	0.000000	0.539361
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1960s	0.000000	0.460639	0.000000	0.539361
Multi-Family with 2 - 4 Units	Central AC	None	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	None	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	None	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1970s	0.019679	0.035500	0.049240	0.895580
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1970s	0.019679	0.035500	0.049240	0.895580
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1970s	0.000000	0.197398	0.000000	0.802602
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1970s	0.000000	0.197398	0.000000	0.802602
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1970s	0.019679	0.035500	0.049240	0.895580
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1970s	0.019679	0.035500	0.049240	0.895580
Multi-Family with 2 - 4 Units	None	Ducted Heating	1970s	0.000000	0.197398	0.000000	0.802602
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1970s	0.000000	0.197398	0.000000	0.802602
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1970s	0.000000	0.311289	0.000000	0.688711
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.311289	0.000000	0.688711
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1970s	0.000000	0.311289	0.000000	0.688711
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1970s	0.000000	0.311289	0.000000	0.688711
Multi-Family with 2 - 4 Units	Central AC	None	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	None	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	None	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1980s	0.000000	0.062822	0.021988	0.915190
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1980s	0.000000	0.062822	0.021988	0.915190
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1980s	0.000000	0.157964	0.000000	0.842036
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1980s	0.000000	0.157964	0.000000	0.842036
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1980s	0.000000	0.062822	0.021988	0.915190
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1980s	0.000000	0.062822	0.021988	0.915190
Multi-Family with 2 - 4 Units	None	Ducted Heating	1980s	0.000000	0.157964	0.000000	0.842036
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1980s	0.000000	0.157964	0.000000	0.842036
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.205950	0.794050
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.205950	0.794050
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1980s	0.000000	0.105345	0.000000	0.894655
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.105345	0.000000	0.894655
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.205950	0.794050
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1980s	0.000000	0.000000	0.205950	0.794050
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1980s	0.000000	0.105345	0.000000	0.894655
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1980s	0.000000	0.105345	0.000000	0.894655
Multi-Family with 2 - 4 Units	Central AC	None	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Heat Pump	None	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	None	None	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1990s	0.051025	0.040759	0.000000	0.908216
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1990s	0.051025	0.040759	0.000000	0.908216
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000
