Dependency=Custom State	Dependency=HVAC Secondary Heating Fuel	Dependency=HVAC Secondary Heating Type	Dependency=Vintage	Option=0%	Option=10%	Option=20%	Option=30%	Option=40%	Option=49%	Option=Void	source_count	source_weight	fallback_count	fallback_weight
Others	Electricity	None	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Electricity	None	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Electricity	None	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Electricity	None	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Electricity	None	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Electricity	None	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Ducted Heating	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	Non-Ducted Heating	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Fuel Oil	None	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Ducted Heating	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	Non-Ducted Heating	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	Natural Gas	None	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Ducted Heating	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	None	Non-Ducted Heating	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	1990s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	2000s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	2010s	1	0	0	0	0	0	0	0	0	0	0
Others	None	None	<1940	1	0	0	0	0	0	0	0	0	0	0
Others	Other Fuel	Ducted Heating	1940s	1	0	0	0	0	0	0	0	0	0	0
Others	Other Fuel	Ducted Heating	1950s	1	0	0	0	0	0	0	0	0	0	0
Others	Other Fuel	Ducted Heating	1960s	1	0	0	0	0	0	0	0	0	0	0
Others	Other Fuel	Ducted Heating	1970s	1	0	0	0	0	0	0	0	0	0	0
Others	Other Fuel	Ducted Heating	1980s	1	0	0	0	0	0	0	0	0	0	0
Others	Other Fuel	Ducted Heating	1990s	1	0	0	0	0	0	0	0	0	0	0
