Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=Built-In Electric Units	Option=Central Warm-Air Furnace	Option=Floor or Wall Pipeless Furnace	Option=Heat Pump	Option=Not Applicable	Option=Other Equipment	Option=Steam or Hot Water System	Weight	Count
1	50-100	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1950-pre	0.0	0.56699504303	0.0	0.0	0.0	0.432948614381	0.0	35495.126667	5.0
2	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1960s	0.0	0.999818378044	0.0	0.0	0.0	0.0	0.0	11009.884459	2.0
2	0-50	1970s	0.0	0.999913482507	0.0	0.0	0.0	0.0	0.0	23114.712325	4.0
2	0-50	1980s	0.0	0.999859980889	0.0	0.0	0.0	0.0	0.0	14281.764453	2.0
2	0-50	1990s	0.0	0.999635278906	0.0	0.0	0.0	0.0	0.0	5481.642252	1.0
2	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	100-150	1950-pre	0.0	0.921051200514	0.0	0.0	0.0	0.0	0.0789151986323	59520.29756	10.0
2	100-150	1950s	0.0	0.808028146698	0.0	0.0	0.0	0.0	0.191951563341	98568.910623	12.0
2	100-150	1960s	0.0	0.999787178452	0.0	0.0	0.0	0.0	0.0	9395.544643	2.0
2	100-150	1970s	0.318309442475	0.681610118172	0.0	0.0	0.0	0.0	0.0	24861.452119	4.0
2	100-150	1980s	0.0	0.999871551368	0.0	0.0	0.0	0.0	0.0	15568.426617	3.0
2	100-150	1990s	0.0	0.999917937905	0.0	0.0	0.0	0.0	0.0	24369.788244	4.0
2	100-150	2000s	0.0	0.999926665367	0.0	0.0	0.0	0.0	0.0	27270.243973	5.0
2	150-200	1950-pre	0.0	0.808266209029	0.0	0.0	0.0	0.114545548127	0.0771708468579	114967.05578	18.0
2	150-200	1950s	0.0	0.844027043292	0.0	0.0	0.0	0.0	0.155933832117	51116.746091	8.0
2	150-200	1960s	0.0	0.849889940295	0.0	0.0	0.0	0.0	0.150072357472	53045.255758	6.0
2	150-200	1970s	0.0	0.72656808243	0.0	0.0556181152616	0.0	0.0718954232926	0.145889923861	70284.036476	13.0
2	150-200	1980s	0.0	0.861225797847	0.0	0.0	0.0	0.138712563409	0.0	32445.124135	6.0
2	150-200	1990s	0.0	0.999894791589	0.0	0.0	0.0	0.0	0.0	19007.887011	4.0
2	150-200	2000s	0.0	0.999850515586	0.0	0.0	0.0	0.0	0.0	13377.321297	2.0
2	200-250	1950-pre	0.0	0.899139104515	0.0504202914075	0.0	0.0	0.0	0.0504202859419	98432.230534	17.0
2	200-250	1950s	0.136232535543	0.761135973488	0.0	0.102579009849	0.0	0.0	0.0	38106.942987	7.0
2	200-250	1960s	0.240208053024	0.759723793991	0.0	0.0	0.0	0.0	0.0	29343.743289	5.0
2	200-250	1970s	0.0	0.657880857137	0.0	0.0	0.0	0.25393318901	0.0881443025415	48015.696141	8.0
2	200-250	1980s	0.161688079502	0.83827313842	0.0	0.0	0.0	0.0	0.0	51568.21236	8.0
2	200-250	1990s	0.0	0.99977493969	0.0	0.0	0.0	0.0	0.0	8884.50692	2.0
2	200-250	2000s	0.0	0.999579299135	0.0	0.0	0.0	0.0	0.0	4751.971685	1.0
2	250-300	1950-pre	0.0	0.869126154703	0.0	0.0222076285144	0.0	0.080471747797	0.0281831071933	176026.561648	27.0
2	250-300	1950s	0.0	0.819901955228	0.093086769862	0.0	0.0	0.0	0.0869940184899	115896.893108	16.0
2	250-300	1960s	0.0	0.753043281701	0.0	0.0	0.0	0.0831227769043	0.163814303724	101843.069562	16.0
2	250-300	1970s	0.0785597216842	0.823864328406	0.0	0.0599585889246	0.0	0.0	0.0376003492478	117563.885329	20.0
2	250-300	1980s	0.0	0.999923384876	0.0	0.0	0.0	0.0	0.0	26102.506572	5.0
2	250-300	1990s	0.0	0.999958977479	0.0	0.0	0.0	0.0	0.0	48751.707783	7.0
2	250-300	2000s	0.0	0.87908625806	0.120879445437	0.0	0.0	0.0	0.0	58312.983565	8.0
2	300+	1950-pre	0.0274399985058	0.658578072368	0.00786695335555	0.0482279013783	0.0	0.0524683328321	0.205415391935	597079.706565	90.0
2	300+	1950s	0.0	0.817186775495	0.020261681712	0.0	0.0	0.0316872441154	0.130858266039	331527.887918	54.0
2	300+	1960s	0.0	0.798811548466	0.0	0.0309556250938	0.0	0.0	0.170224043563	227713.803788	37.0
2	300+	1970s	0.0118664322982	0.87129020144	0.0	0.0237328630544	0.0	0.0401282954321	0.0529761367108	329429.534075	53.0
2	300+	1980s	0.0334461919619	0.892482022274	0.0	0.0	0.0	0.0569939887135	0.0170716401664	324837.617807	53.0
2	300+	1990s	0.0227484192093	0.964029626211	0.0	0.0	0.0	0.0132167235938	0.0	382335.113668	63.0
2	300+	2000s	0.0	0.866100097807	0.0	0.120941284865	0.0	0.0129528615535	0.0	347475.14846	58.0
2	50-100	1950-pre	0.0	0.896718876869	0.0	0.0	0.0	0.0	0.103243454324	53092.327412	9.0
2	50-100	1950s	0.0	0.999867305742	0.0	0.0	0.0	0.0	0.0	15070.242242	3.0
2	50-100	1960s	0.0	0.596950053931	0.0	0.0	0.0	0.0	0.402970433147	25151.14444	3.0
2	50-100	1970s	0.0	0.999946483522	0.0	0.0	0.0	0.0	0.0	37369.66689	4.0
2	50-100	1980s	0.0	0.999787932995	0.0	0.0	0.0	0.0	0.0	9428.981514	1.0
2	50-100	1990s	0.0	0.999787660958	0.0	0.0	0.0	0.0	0.0	9416.899062	1.0
2	50-100	2000s	0.0	0.999488645039	0.0	0.0	0.0	0.0	0.0	3909.177464	1.0
3	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.999471727861	5675.891197	1.0
3	0-50	1950s	0.0	0.657922444519	0.0	0.0	0.0	0.0	0.341895344078	16461.392132	3.0
3	0-50	1960s	0.0	0.999351802699	0.0	0.0	0.0	0.0	0.0	4625.220446	1.0
3	0-50	1970s	0.999452596742	0.0	0.0	0.0	0.0	0.0	0.0	5477.42043	1.0
3	0-50	1980s	0.999275104446	0.0	0.0	0.0	0.0	0.0	0.0	4135.527247	1.0
3	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0-50	2000s	0.0	0.99946733891	0.0	0.0	0.0	0.0	0.0	5629.099013	1.0
3	100-150	1950-pre	0.0	0.712850186255	0.0	0.0	0.0	0.0	0.28709434544	54081.941517	9.0
3	100-150	1950s	0.0	0.440180928529	0.0	0.0	0.0	0.0	0.559675451493	20885.458777	3.0
3	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999233887592	3912.874443	1.0
3	100-150	1970s	0.0	0.99970301451	0.0	0.0	0.0	0.0	0.0	10098.503624	2.0
3	100-150	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999825211471	17160.597703	2.0
3	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	100-150	2000s	0.0	0.0	0.999605186014	0.0	0.0	0.0	0.0	7595.515009	1.0
3	150-200	1950-pre	0.0	0.664159805453	0.0	0.0	0.0	0.0	0.335810178562	99943.744154	17.0
3	150-200	1950s	0.0	0.3950762789	0.0560828470841	0.0	0.0	0.0899231016801	0.458878519719	76425.026765	13.0
3	150-200	1960s	0.0	0.302547285465	0.0	0.0	0.0	0.15458744085	0.542786171901	37922.819871	7.0
3	150-200	1970s	0.0	0.308198276746	0.0	0.0	0.0	0.350267799985	0.34144363455	33223.742197	5.0
3	150-200	1980s	0.0	0.999654414032	0.0	0.0	0.0	0.0	0.0	8677.908021	2.0
3	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	150-200	2000s	0.0	0.999685698449	0.0	0.0	0.0	0.0	0.0	9541.973578	2.0
3	200-250	1950-pre	0.0	0.656242552342	0.0	0.0	0.0	0.0	0.343698826227	51172.823357	9.0
3	200-250	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.999803308354	15249.300036	3.0
3	200-250	1960s	0.0	0.481619197122	0.0	0.0	0.0	0.0	0.518235084354	20584.636542	4.0
3	200-250	1970s	0.0	0.365966483686	0.0	0.0	0.0	0.0	0.633838476321	15378.460792	3.0
3	200-250	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999752372535	12111.972767	2.0
3	200-250	1990s	0.0	0.0	0.0	0.0	0.0	0.342933188551	0.656891333904	17093.204572	3.0
3	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	250-300	1950-pre	0.0	0.28647457367	0.0	0.0	0.0	0.0	0.713472979742	57198.051214	10.0
3	250-300	1950s	0.0	0.258522786573	0.0	0.0	0.0	0.0	0.741432177491	66610.469657	11.0
3	250-300	1960s	0.0	0.177873866065	0.147049786696	0.0	0.0	0.153900628102	0.521119278532	53150.22227	8.0
3	250-300	1970s	0.0	0.701388277422	0.0	0.0	0.0	0.298459002271	0.0	19640.75316	3.0
3	250-300	1980s	0.0	0.470269116532	0.0	0.0	0.0	0.395467482531	0.134194734017	43686.160025	6.0
3	250-300	1990s	0.167027138598	0.485401046488	0.347445225341	0.0	0.0	0.0	0.0	23695.634373	4.0
3	250-300	2000s	0.0	0.337008622314	0.0	0.0	0.0	0.0	0.662902205365	33639.726415	5.0
3	300+	1950-pre	0.00627712895576	0.424667803325	0.0343961139053	0.0	0.0	0.0236727823595	0.510981583774	653922.213729	122.0
3	300+	1950s	0.016054103222	0.508697359468	0.0	0.0	0.0	0.0826689411954	0.392571138383	354702.063389	63.0
3	300+	1960s	0.0219062716173	0.366369647845	0.0284387219086	0.0	0.0	0.0642270782251	0.519043124129	197934.818025	35.0
3	300+	1970s	0.014669983209	0.282670997652	0.0392184735814	0.0	0.0	0.200526290779	0.462903136426	269821.152667	43.0
3	300+	1980s	0.110144680081	0.302553717631	0.0498031279442	0.0	0.0	0.0217168214123	0.515770540518	269965.356266	45.0
3	300+	1990s	0.0	0.421210260308	0.0	0.0	0.0	0.0709899464585	0.50778643542	224584.6644	39.0
3	300+	2000s	0.0	0.375774805557	0.0258578734818	0.0	0.0	0.10127101434	0.497082525797	217690.794308	37.0
3	50-100	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.999804872581	15371.569167	2.0
3	50-100	1950s	0.0	0.999724286921	0.0	0.0	0.0	0.0	0.0	10877.87663	2.0
3	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999467338867	5629.098562	1.0
3	50-100	1970s	0.463585776065	0.0	0.0	0.0	0.0	0.0	0.536152520624	11460.362785	2.0
3	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	2000s	0.0	0.0	0.999536672026	0.0	0.0	0.0	0.0	6471.895042	1.0
4	0-50	1950-pre	0.117511297345	0.486676414457	0.0946356251183	0.082059640186	0.0777002891063	0.0720564853093	0.0693412402884	210431.60916	14.0
4	0-50	1950s	0.0	0.999970251744	0.0	0.0	0.0	0.0	0.0	134457.66527	9.0
4	0-50	1960s	0.287587625258	0.712349833529	0.0	0.0	0.0	0.0	0.0	63953.82584	4.0
4	0-50	1970s	0.999696371721	0.0	0.0	0.0	0.0	0.0	0.0	13170.00345	1.0
4	0-50	1980s	0.0	0.999791460773	0.0	0.0	0.0	0.0	0.0	19177.04358	1.0
4	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0-50	2000s	0.0	0.999886744936	0.0	0.0	0.0	0.0	0.0	35314.50912	2.0
4	100-150	1950-pre	0.027443002112	0.972546039046	0.0	0.0	0.0	0.0	0.0	364998.08283	22.0
4	100-150	1950s	0.0	0.914873694804	0.0851109005045	0.0	0.0	0.0	0.0	259657.15561	15.0
4	100-150	1960s	0.0	0.999960646713	0.0	0.0	0.0	0.0	0.0	101639.35249	5.0
4	100-150	1970s	0.166545372449	0.83342964816	0.0	0.0	0.0	0.0	0.0	160128.00822	10.0
4	100-150	1980s	0.0	0.999865893683	0.0	0.0	0.0	0.0	0.0	29823.08108	1.0
4	100-150	1990s	0.0	0.99986358933	0.0	0.0	0.0	0.0	0.0	29319.21946	2.0
4	100-150	2000s	0.0	0.999837888485	0.0	0.0	0.0	0.0	0.0	24670.373027	2.0
4	150-200	1950-pre	0.0396191474878	0.833885397926	0.0	0.0	0.0	0.0912390075839	0.0352447963363	343324.0018	21.0
4	150-200	1950s	0.19725092156	0.711760498161	0.0	0.0	0.0	0.0	0.0909609656041	144846.51651	10.0
4	150-200	1960s	0.0	0.759529748331	0.0	0.0	0.0	0.108632303772	0.131801876588	110887.45624	7.0
4	150-200	1970s	0.0	0.999695149371	0.0	0.0	0.0	0.0	0.0	13117.18008	1.0
4	150-200	1980s	0.0	0.99963130913	0.0	0.0	0.0	0.0	0.0	10845.19732	1.0
4	150-200	1990s	0.0	0.999964378526	0.0	0.0	0.0	0.0	0.0	112287.81686	7.0
4	150-200	2000s	0.0	0.999932103726	0.0	0.0	0.0	0.0	0.0	58909.39516	4.0
4	200-250	1950-pre	0.0	0.939526219762	0.0	0.0	0.0	0.0	0.0604583360032	258992.31358	16.0
4	200-250	1950s	0.0721754678418	0.92780658933	0.0	0.0	0.0	0.0	0.0	222926.29517	14.0
4	200-250	1960s	0.18609492521	0.732161158051	0.0	0.0	0.0	0.0	0.0817169040589	148074.60735	10.0
4	200-250	1970s	0.296939724738	0.702972288192	0.0	0.0	0.0	0.0	0.0	45457.22558	3.0
4	200-250	1980s	0.0	0.761211584895	0.0	0.0	0.0	0.238736473125	0.0	77005.00101	5.0
4	200-250	1990s	0.154837509249	0.845118432167	0.0	0.0	0.0	0.0	0.0	90784.21061	6.0
4	200-250	2000s	0.0	0.744852634747	0.0	0.255112356357	0.0	0.0	0.0	114252.67085	6.0
4	250-300	1950-pre	0.0	0.950415810403	0.0	0.0	0.0	0.0	0.0495691409923	265801.36895	18.0
4	250-300	1950s	0.0	0.775433079486	0.0	0.0678551940334	0.0	0.156696008592	0.0	254483.12005	16.0
4	250-300	1960s	0.0747354878042	0.925247433129	0.0	0.0	0.0	0.0	0.0	234200.83527	14.0
4	250-300	1970s	0.274843774027	0.581986357177	0.0	0.0	0.0	0.0	0.143126223373	91643.63997	7.0
4	250-300	1980s	0.0	0.848523887197	0.0	0.151455798882	0.0	0.0	0.0	196905.30014	10.0
4	250-300	1990s	0.0	0.999969469527	0.0	0.0	0.0	0.0	0.0	131012.64177	8.0
4	250-300	2000s	0.0	0.999934838535	0.0	0.0	0.0	0.0	0.0	61381.97384	4.0
4	300+	1950-pre	0.0191848977707	0.723544877283	0.0	0.0297143041546	0.0119458663611	0.041730974255	0.173876445718	1518335.15865	94.0
4	300+	1950s	0.0	0.910813850797	0.0	0.0	0.0	0.0252092462753	0.0639712744711	710670.3587	45.0
4	300+	1960s	0.0712654364483	0.761797017868	0.0	0.0219695890324	0.0	0.0217998148881	0.123161890384	639854.7397	41.0
4	300+	1970s	0.0632132047513	0.754622148547	0.0465706540796	0.0872577698046	0.0	0.0289628355455	0.0193683120557	788139.80913	47.0
4	300+	1980s	0.0189692416463	0.866400153766	0.0	0.0609305406436	0.0	0.0536924889388	0.0	528048.46023	33.0
4	300+	1990s	0.0	0.981287521664	0.0	0.0187067966948	0.0	0.0	0.0	704017.93945	43.0
4	300+	2000s	0.0	0.942355242993	0.0	0.057639114361	0.0	0.0	0.0	708883.33793	41.0
4	50-100	1950-pre	0.0727012191209	0.788884527408	0.0	0.0	0.0	0.0629987059206	0.075396858906	214029.719629	16.0
4	50-100	1950s	0.0	0.99997481696	0.0	0.0	0.0	0.0	0.0	158833.05742	10.0
4	50-100	1960s	0.0	0.999929168835	0.0	0.0	0.0	0.0	0.0	56468.31688	4.0
4	50-100	1970s	0.548297410796	0.451632901819	0.0	0.0	0.0	0.0	0.0	57395.19779	4.0
4	50-100	1980s	0.0	0.782443202659	0.217506426151	0.0	0.0	0.0	0.0	79406.47373	5.0
4	50-100	1990s	0.0	0.834365839521	0.0	0.0	0.0	0.165582456847	0.0	77360.00446	5.0
4	50-100	2000s	0.0	0.999854145178	0.0	0.0	0.0	0.0	0.0	27420.5304	2.0
5	0-50	1950-pre	0.0	0.0	0.999873040432	0.0	0.0	0.0	0.0	39377.6168	1.0
5	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1970s	0.0	0.0	0.999850559683	0.0	0.0	0.0	0.0	33453.17318	1.0
5	0-50	1980s	0.0	0.999558889336	0.0	0.0	0.0	0.0	0.0	11330.02409	1.0
5	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1950-pre	0.289491350145	0.710367009222	0.0	0.0	0.0	0.0	0.0	35295.604819	3.0
5	100-150	1950s	0.0	0.999558889312	0.0	0.0	0.0	0.0	0.0	11330.02346	1.0
5	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1970s	0.324249038433	0.675592314896	0.0	0.0	0.0	0.0	0.0	31511.576886	4.0
5	100-150	1980s	0.582443785941	0.417482352232	0.0	0.0	0.0	0.0	0.0	67688.965292	4.0
5	100-150	1990s	0.56030624907	0.439552898493	0.0	0.0	0.0	0.0	0.0	35493.143476	3.0
5	100-150	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999157415075	5929.119933	1.0
5	150-200	1950-pre	0.0	0.863614391166	0.136325447675	0.0	0.0	0.0	0.0	83105.100669	5.0
5	150-200	1950s	0.0	0.417104899013	0.0	0.512006738926	0.0	0.0	0.0708162829939	69363.267739	5.0
5	150-200	1960s	0.0	0.795730362426	0.0	0.0	0.0	0.0	0.204080784481	26470.605583	3.0
5	150-200	1970s	0.0	0.83614116516	0.0	0.0	0.0	0.0	0.163699242204	31324.766326	4.0
5	150-200	1980s	0.0	0.177415514449	0.0	0.0	0.0	0.82249338568	0.0	54879.819731	3.0
5	150-200	1990s	0.0	0.557390948262	0.0	0.0	0.0	0.442542908102	0.0	75588.0613	5.0
5	150-200	2000s	0.0	0.999558889242	0.0	0.0	0.0	0.0	0.0	11330.02168	1.0
5	200-250	1950-pre	0.0	0.999916581442	0.0	0.0	0.0	0.0	0.0	59933.700991	6.0
5	200-250	1950s	0.0	0.786287929124	0.213530774114	0.0	0.0	0.0	0.0	27574.091489	4.0
5	200-250	1960s	0.0	0.81199837294	0.0	0.0	0.0	0.0	0.187835656595	30120.84188	3.0
5	200-250	1970s	0.0	0.999924060748	0.0	0.0	0.0	0.0	0.0	65837.102478	9.0
5	200-250	1980s	0.0	0.99984111778	0.0	0.0	0.0	0.0	0.0	31464.852407	3.0
5	200-250	1990s	0.0	0.736781995775	0.0	0.0	0.0	0.0	0.26307620547	35256.240432	5.0
5	200-250	2000s	0.0	0.999929485587	0.0	0.0	0.0	0.0	0.0	70902.489999	5.0
5	250-300	1950-pre	0.0	0.635442051014	0.102045939119	0.0	0.262430682775	0.0	0.0	61475.127207	5.0
5	250-300	1950s	0.0	0.889781037971	0.110106047558	0.0	0.0	0.0	0.0	44276.303581	5.0
5	250-300	1960s	0.0	0.999853921324	0.0	0.0	0.0	0.0	0.0	34223.130536	3.0
5	250-300	1970s	0.0	0.629015203457	0.0	0.0	0.0	0.0	0.370782170339	24670.979235	5.0
5	250-300	1980s	0.0	0.999908869172	0.0	0.0	0.0	0.0	0.0	54861.175723	5.0
5	250-300	1990s	0.0	0.932947264649	0.0	0.0	0.0	0.0	0.0669797764903	68526.772283	5.0
5	250-300	2000s	0.0	0.99988453614	0.0	0.0	0.0	0.0	0.0	43298.592953	5.0
5	300+	1950-pre	0.0965694212681	0.694998367936	0.0	0.0	0.0	0.0	0.208384961852	105817.471708	10.0
5	300+	1950s	0.0	0.873045013055	0.0	0.0	0.0	0.0	0.126902551334	95350.04403	9.0
5	300+	1960s	0.0	0.576194057799	0.0	0.0	0.0	0.0	0.42363089966	28559.484743	4.0
5	300+	1970s	0.014672197254	0.864919547326	0.0	0.0	0.0	0.0525556821775	0.0678387618296	362014.452031	61.0
5	300+	1980s	0.149314929225	0.787081735122	0.0126449202165	0.0	0.0	0.0	0.0509420919545	306302.203421	35.0
5	300+	1990s	0.0	0.665868809368	0.120376162729	0.0	0.0	0.015678147607	0.19805888855	277900.201509	33.0
5	300+	2000s	0.0	0.684281395976	0.0	0.0	0.0	0.147322542091	0.168373164661	218361.626677	28.0
5	50-100	1950-pre	0.0	0.999727345383	0.0	0.0	0.0	0.0	0.0	18333.218699	2.0
5	50-100	1950s	0.0	0.252968919804	0.0	0.0	0.0	0.746919443641	0.0	44783.19698	2.0
5	50-100	1960s	0.0	0.999697200291	0.0	0.0	0.0	0.0	0.0	16507.565417	2.0
5	50-100	1970s	0.0	0.999800375399	0.0	0.0	0.0	0.0	0.0	25042.013077	2.0
5	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	2000s	0.0	0.999877825761	0.0	0.0	0.0	0.0	0.0	40920.157838	2.0
6	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1950s	0.0	0.0	0.999333430672	0.0	0.0	0.0	0.0	8995.31427	1.0
6	0-50	1960s	0.0	0.0	0.0	0.999498795733	0.0	0.0	0.0	11965.16703	1.0
6	0-50	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1980s	0.367462130249	0.632346747836	0.0	0.0	0.0	0.0	0.0	31387.574005	3.0
6	0-50	1990s	0.0	0.999735072097	0.0	0.0	0.0	0.0	0.0	22641.67107	1.0
6	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1950-pre	0.15873020624	0.585100556797	0.256100479345	0.0	0.0	0.0	0.0	87257.059238	8.0
6	100-150	1950s	0.240898128251	0.237473228951	0.201744802721	0.0	0.0	0.0	0.319727805606	38447.04182	4.0
6	100-150	1960s	0.497945376946	0.336426663447	0.0	0.0	0.0	0.16553125349	0.0	62037.645073	6.0
6	100-150	1970s	0.0	0.798664786966	0.0	0.201208802643	0.0	0.0	0.0	47458.45279	5.0
6	100-150	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1990s	0.52916121002	0.0	0.0	0.470496041874	0.0	0.0	0.0	17499.567178	2.0
6	100-150	2000s	0.0	0.999692928523	0.0	0.0	0.0	0.0	0.0	19533.424671	2.0
