Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=1 Car	Option=2 Car	Option=3+ Car	Option=None	Weight	Count
1	250-300	1970s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	1980s	0.0	0.0	0.0	0.999923356406	13046.40491	1.0
1	250-300	1990s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	2000s	0.0	0.0	0.0	0.0	0.0	0.0
1	300+	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0
1	300+	1950s	0.0	0.218703562421	0.0	0.781265793445	32631.672774	3.0
1	300+	1960s	0.0	0.0	0.0	0.999929946317	14273.766876	2.0
1	300+	1970s	0.257757054134	0.0	0.397792573236	0.344432314534	55375.822	6.0
1	300+	1980s	0.207117994552	0.414235974188	0.0	0.378617010467	34457.052727	4.0
1	300+	1990s	0.33331775303	0.666635543424	0.0	0.0	21410.650469	3.0
1	300+	2000s	0.0	0.561270756313	0.438667778791	0.0	16268.449383	2.0
1	50-100	1950-pre	0.0	0.0	0.0	0.999888996547	9007.728757	1.0
1	50-100	1950s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1950-pre	0.0	0.0	0.0	0.999943657412	35495.126667	5.0
2	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1960s	0.0	0.0	0.489364596229	0.510453781814	11009.884459	2.0
2	0-50	1970s	0.0	0.233113858893	0.0	0.766799623614	23114.712325	4.0
2	0-50	1980s	0.0	0.0	0.0	0.999859980889	14281.764453	2.0
2	0-50	1990s	0.0	0.0	0.999635278906	0.0	5481.642252	1.0
2	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
2	100-150	1950-pre	0.0861330635941	0.0	0.0	0.913833335552	59520.29756	10.0
2	100-150	1950s	0.10523418855	0.095534248872	0.0	0.799211272617	98568.910623	12.0
2	100-150	1960s	0.467034707866	0.532752470586	0.0	0.0	9395.544643	2.0
2	100-150	1970s	0.191122764339	0.490487353833	0.0	0.318309442475	24861.452119	4.0
2	100-150	1980s	0.0	0.694679453111	0.0	0.305192098257	15568.426617	3.0
2	100-150	1990s	0.0	0.0	0.194978378789	0.804939559116	24369.788244	4.0
2	100-150	2000s	0.0	0.848397714684	0.0	0.151528950683	27270.243973	5.0
2	150-200	1950-pre	0.198562697329	0.0	0.0	0.801419906686	114967.05578	18.0
2	150-200	1950s	0.466550430375	0.357653813269	0.0	0.175756631765	51116.746091	8.0
2	150-200	1960s	0.517001614826	0.394412964536	0.0	0.0885477184047	53045.255758	6.0
2	150-200	1970s	0.0602180318198	0.47883944451	0.0	0.460914068516	70284.036476	13.0
2	150-200	1980s	0.284918550826	0.429854463002	0.14645278402	0.138712563409	32445.124135	6.0
2	150-200	1990s	0.0	0.749921089839	0.249973701751	0.0	19007.887011	4.0
2	150-200	2000s	0.0	0.0	0.690975766243	0.308874749344	13377.321297	2.0
2	200-250	1950-pre	0.127094665749	0.0504202859419	0.0	0.822464730174	98432.230534	17.0
2	200-250	1950s	0.0	0.0	0.0	0.99994751888	38106.942987	7.0
2	200-250	1960s	0.0	0.160064548672	0.0	0.839867298343	29343.743289	5.0
2	200-250	1970s	0.0	0.724700798927	0.176294621865	0.0989629278974	48015.696141	8.0
2	200-250	1980s	0.0970824888804	0.318448793857	0.0	0.584429935184	51568.21236	8.0
2	200-250	1990s	0.0	0.465034782981	0.534740156709	0.0	8884.50692	2.0
2	200-250	2000s	0.0	0.999579299135	0.0	0.0	4751.971685	1.0
2	250-300	1950-pre	0.0548674923352	0.261198972494	0.0222076285144	0.661714544864	176026.561648	27.0
2	250-300	1950s	0.136873594627	0.0405285431123	0.0	0.82258060584	115896.893108	16.0
2	250-300	1960s	0.0	0.547942883755	0.0	0.452037478574	101843.069562	16.0
2	250-300	1970s	0.202252607833	0.611036406973	0.0	0.186693973456	117563.885329	20.0
2	250-300	1980s	0.215329055675	0.784594329202	0.0	0.0	26102.506572	5.0
2	250-300	1990s	0.0	0.445904887537	0.2535852994	0.300468790542	48751.707783	7.0
2	250-300	2000s	0.0	0.753115005255	0.165362688155	0.0814880100875	58312.983565	8.0
2	300+	1950-pre	0.0991642163241	0.10732623052	0.0585382926017	0.734967910929	597079.706565	90.0
2	300+	1950s	0.149991716654	0.225594707411	0.069312346954	0.555095196342	331527.887918	54.0
2	300+	1960s	0.200734094848	0.392113915159	0.0414955183558	0.365647688759	227713.803788	37.0
2	300+	1970s	0.0128478501212	0.642162337394	0.0574279227249	0.287555818695	329429.534075	53.0
2	300+	1980s	0.037268174454	0.589311139784	0.236576907302	0.136837621575	324837.617807	53.0
2	300+	1990s	0.0382741122399	0.56499327287	0.315874951253	0.0808524326515	382335.113668	63.0
2	300+	2000s	0.0	0.360063740463	0.601591735193	0.0383387685695	347475.14846	58.0
2	50-100	1950-pre	0.0942956645283	0.0	0.0	0.905666666664	53092.327412	9.0
2	50-100	1950s	0.31527964411	0.311646627594	0.0	0.372941034038	15070.242242	3.0
2	50-100	1960s	0.402970433147	0.0	0.0	0.596950053931	25151.14444	3.0
2	50-100	1970s	0.0	0.723856186282	0.0	0.27609029724	37369.66689	4.0
2	50-100	1980s	0.0	0.999787932995	0.0	0.0	9428.981514	1.0
2	50-100	1990s	0.999787660958	0.0	0.0	0.0	9416.899062	1.0
2	50-100	2000s	0.0	0.0	0.999488645039	0.0	3909.177464	1.0
3	0-50	1950-pre	0.0	0.0	0.0	0.999471727861	5675.891197	1.0
3	0-50	1950s	0.0	0.0	0.0	0.999817788596	16461.392132	3.0
3	0-50	1960s	0.0	0.0	0.0	0.999351802699	4625.220446	1.0
3	0-50	1970s	0.0	0.0	0.0	0.999452596742	5477.42043	1.0
3	0-50	1980s	0.0	0.0	0.0	0.999275104446	4135.527247	1.0
3	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	0-50	2000s	0.0	0.99946733891	0.0	0.0	5629.099013	1.0
3	100-150	1950-pre	0.0	0.0	0.0	0.999944531696	54081.941517	9.0
3	100-150	1950s	0.0	0.0	0.0	0.999856380022	20885.458777	3.0
3	100-150	1960s	0.0	0.999233887592	0.0	0.0	3912.874443	1.0
3	100-150	1970s	0.450916374487	0.0	0.0	0.548786640023	10098.503624	2.0
3	100-150	1980s	0.0	0.0	0.0	0.999825211471	17160.597703	2.0
3	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	100-150	2000s	0.0	0.0	0.0	0.999605186014	7595.515009	1.0
3	150-200	1950-pre	0.248615649868	0.0567891582867	0.0	0.69456517586	99943.744154	17.0
3	150-200	1950s	0.159897878871	0.12973513475	0.0899231016801	0.620404632083	76425.026765	13.0
3	150-200	1960s	0.439614410492	0.28561792475	0.0	0.274688562975	37922.819871	7.0
3	150-200	1970s	0.0	0.356222768902	0.0	0.643686942379	33223.742197	5.0
3	150-200	1980s	0.0	0.0	0.0	0.999654414032	8677.908021	2.0
3	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	150-200	2000s	0.0	0.40994076296	0.0	0.589744935489	9541.973578	2.0
3	200-250	1950-pre	0.0764594331136	0.0	0.158915386828	0.764566558628	51172.823357	9.0
3	200-250	1950s	0.369065583533	0.369065583533	0.0	0.261672141289	15249.300036	3.0
3	200-250	1960s	0.481619197122	0.203876746728	0.0	0.314358337626	20584.636542	4.0
3	200-250	1970s	0.267872027028	0.0	0.0	0.73193293298	15378.460792	3.0
3	200-250	1980s	0.999752372535	0.0	0.0	0.0	12111.972767	2.0
3	200-250	1990s	0.0	0.329260131294	0.342933188551	0.327631202611	17093.204572	3.0
3	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0
3	250-300	1950-pre	0.0697732197625	0.0	0.0	0.930174333649	57198.051214	10.0
3	250-300	1950s	0.502465764287	0.0845039204231	0.0	0.412985279353	66610.469657	11.0
3	250-300	1960s	0.0	0.621476431498	0.0	0.378467127897	53150.22227	8.0
3	250-300	1970s	0.0	0.371925004987	0.0	0.627922274706	19640.75316	3.0
3	250-300	1980s	0.0	0.266387731038	0.0	0.733543602044	43686.160025	6.0
3	250-300	1990s	0.347445225341	0.177113171288	0.0	0.475315013798	23695.634373	4.0
3	250-300	2000s	0.0	0.504328572503	0.334639910218	0.160942344958	33639.726415	5.0
3	300+	1950-pre	0.0963230849638	0.0984877855768	0.0258402374128	0.779344304366	653922.213729	122.0
3	300+	1950s	0.220017775648	0.165215049182	0.0	0.614758717439	354702.063389	63.0
3	300+	1960s	0.159726575858	0.37124110445	0.0769988209129	0.392018342504	197934.818025	35.0
3	300+	1970s	0.0208621040717	0.642657913886	0.0508986679964	0.285570195694	269821.152667	43.0
3	300+	1980s	0.0892104914817	0.611100336068	0.0208509567338	0.278827103303	269965.356266	45.0
3	300+	1990s	0.125709306281	0.53067113556	0.0478603585763	0.295745841769	224584.6644	39.0
3	300+	2000s	0.0855697745138	0.605761429751	0.11516646359	0.19348855132	217690.794308	37.0
3	50-100	1950-pre	0.0	0.0	0.0	0.999804872581	15371.569167	2.0
3	50-100	1950s	0.0	0.0	0.0	0.999724286921	10877.87663	2.0
3	50-100	1960s	0.0	0.999467338867	0.0	0.0	5629.098562	1.0
3	50-100	1970s	0.463585776065	0.0	0.0	0.536152520624	11460.362785	2.0
3	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	2000s	0.999536672026	0.0	0.0	0.0	6471.895042	1.0
4	0-50	1950-pre	0.16057253164	0.0	0.0	0.83940846017	210431.60916	14.0
4	0-50	1950s	0.0	0.10957328485	0.0	0.890396966895	134457.66527	9.0
4	0-50	1960s	0.0	0.287587625258	0.0	0.712349833529	63953.82584	4.0
4	0-50	1970s	0.0	0.0	0.0	0.999696371721	13170.00345	1.0
4	0-50	1980s	0.0	0.999791460773	0.0	0.0	19177.04358	1.0
4	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0
4	0-50	2000s	0.0	0.542974145507	0.0	0.45691259943	35314.50912	2.0
4	100-150	1950-pre	0.180175947107	0.0	0.0	0.819813094051	364998.08283	22.0
4	100-150	1950s	0.259757999542	0.138208225392	0.0	0.602018370375	259657.15561	15.0
4	100-150	1960s	0.722146186365	0.0	0.0	0.277814460348	101639.35249	5.0
4	100-150	1970s	0.281817394858	0.384744165048	0.0	0.333413460703	160128.00822	10.0
4	100-150	1980s	0.0	0.0	0.0	0.999865893683	29823.08108	1.0
4	100-150	1990s	0.0	0.502241931521	0.0	0.49762165781	29319.21946	2.0
4	100-150	2000s	0.0	0.999837888485	0.0	0.0	24670.373027	2.0
4	150-200	1950-pre	0.169397312497	0.203408474123	0.0	0.627182562713	343324.0018	21.0
4	150-200	1950s	0.321192694586	0.202454377082	0.0	0.476325313657	144846.51651	10.0
4	150-200	1960s	0.275662876893	0.32720269406	0.0	0.397098357737	110887.45624	7.0
4	150-200	1970s	0.0	0.999695149371	0.0	0.0	13117.18008	1.0
4	150-200	1980s	0.0	0.99963130913	0.0	0.0	10845.19732	1.0
4	150-200	1990s	0.0	0.669883313526	0.170778638339	0.159302426661	112287.81686	7.0
4	150-200	2000s	0.0	0.999932103726	0.0	0.0	58909.39516	4.0
4	200-250	1950-pre	0.0690680059215	0.0	0.0	0.930916549843	258992.31358	16.0
4	200-250	1950s	0.065329689439	0.127848901058	0.0	0.806803466675	222926.29517	14.0
4	200-250	1960s	0.0813513482844	0.34105128981	0.0	0.577570349226	148074.60735	10.0
4	200-250	1970s	0.323954135026	0.0	0.0	0.675957877905	45457.22558	3.0
4	200-250	1980s	0.238736473125	0.551658459567	0.0	0.209553125328	77005.00101	5.0
4	200-250	1990s	0.0	0.725662461429	0.119455970738	0.154837509249	90784.21061	6.0
4	200-250	2000s	0.0	0.999964991103	0.0	0.0	114252.67085	6.0
4	250-300	1950-pre	0.0	0.0564284006348	0.0	0.94355655076	265801.36895	18.0
4	250-300	1950s	0.22054272927	0.0393605693995	0.0670230263388	0.673057957103	254483.12005	16.0
4	250-300	1960s	0.0	0.340579494646	0.0	0.659403426287	234200.83527	14.0
4	250-300	1970s	0.0	0.571719372557	0.0	0.42823698202	91643.63997	7.0
4	250-300	1980s	0.0	0.468150898431	0.0	0.531828787648	196905.30014	10.0
4	250-300	1990s	0.0	0.598895049514	0.0	0.401074420013	131012.64177	8.0
4	250-300	2000s	0.0	0.760020932006	0.239913906528	0.0	61381.97384	4.0
4	300+	1950-pre	0.0908968916423	0.09743717714	0.00828639779085	0.803376898969	1518335.15865	94.0
4	300+	1950s	0.135104254803	0.187739470711	0.0	0.677150646029	710670.3587	45.0
4	300+	1960s	0.0966631051082	0.478114925809	0.0	0.425215717703	639854.7397	41.0
4	300+	1970s	0.0608796573089	0.509978337156	0.0422501504602	0.386886779859	788139.80913	47.0
4	300+	1980s	0.0496221529933	0.858400826582	0.0	0.09196944542	528048.46023	33.0
4	300+	1990s	0.0247447296509	0.656523145104	0.154486433967	0.164240009637	704017.93945	43.0
4	300+	2000s	0.0590274700521	0.612238510209	0.235501265853	0.0932271112402	708883.33793	41.0
4	50-100	1950-pre	0.134247801187	0.0807758766701	0.0	0.784957633499	214029.719629	16.0
4	50-100	1950s	0.0	0.0	0.0	0.99997481696	158833.05742	10.0
4	50-100	1960s	0.298331106121	0.232276323245	0.0	0.46932173947	56468.31688	4.0
4	50-100	1970s	0.287842243901	0.257793984755	0.0	0.454294083959	57395.19779	4.0
4	50-100	1980s	0.18545855878	0.217506426151	0.195950333742	0.401034310137	79406.47373	5.0
4	50-100	1990s	0.0	0.417182950201	0.208591475101	0.374173871066	77360.00446	5.0
4	50-100	2000s	0.467780670184	0.0	0.0	0.532073474994	27420.5304	2.0
5	0-50	1950-pre	0.0	0.0	0.0	0.999873040432	39377.6168	1.0
5	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1970s	0.0	0.0	0.0	0.999850559683	33453.17318	1.0
5	0-50	1980s	0.0	0.0	0.0	0.999558889336	11330.02409	1.0
5	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1950-pre	0.0	0.0	0.0	0.999858359367	35295.604819	3.0
5	100-150	1950s	0.0	0.0	0.0	0.999558889312	11330.02346	1.0
5	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1970s	0.324249038433	0.50415357088	0.0	0.171438744015	31511.576886	4.0
5	100-150	1980s	0.0827398764105	0.334742475821	0.0	0.582443785941	67688.965292	4.0
5	100-150	1990s	0.0	0.439552898493	0.0	0.56030624907	35493.143476	3.0
5	100-150	2000s	0.0	0.999157415075	0.0	0.0	5929.119933	1.0
5	150-200	1950-pre	0.0	0.0	0.0	0.999939838841	83105.100669	5.0
5	150-200	1950s	0.0	0.163331503428	0.0	0.836596417505	69363.267739	5.0
5	150-200	1960s	0.0	0.204080784481	0.0	0.795730362426	26470.605583	3.0
5	150-200	1970s	0.163699256472	0.672441908688	0.0	0.163699242204	31324.766326	4.0
5	150-200	1980s	0.0	0.177415514449	0.0	0.82249338568	54879.819731	3.0
5	150-200	1990s	0.0	0.850052054712	0.149881801652	0.0	75588.0613	5.0
5	150-200	2000s	0.0	0.0	0.999558889242	0.0	11330.02168	1.0
5	200-250	1950-pre	0.0	0.0	0.0	0.999916581442	59933.700991	6.0
5	200-250	1950s	0.0	0.187734291359	0.0	0.812084411879	27574.091489	4.0
5	200-250	1960s	0.43669093539	0.0	0.0	0.563143094144	30120.84188	3.0
5	200-250	1970s	0.0	0.999924060748	0.0	0.0	65837.102478	9.0
5	200-250	1980s	0.418040698757	0.360027798461	0.0	0.221772620562	31464.852407	3.0
5	200-250	1990s	0.0	0.736781995775	0.109843852586	0.153232352884	35256.240432	5.0
5	200-250	2000s	0.159785978183	0.840143507404	0.0	0.0	70902.489999	5.0
5	250-300	1950-pre	0.0	0.184287583724	0.0	0.815631089184	61475.127207	5.0
5	250-300	1950s	0.0	0.0	0.0	0.999887085528	44276.303581	5.0
5	250-300	1960s	0.384352924451	0.0	0.0	0.615500996873	34223.130536	3.0
5	250-300	1970s	0.0	0.629015203457	0.0	0.370782170339	24670.979235	5.0
5	250-300	1980s	0.362679639647	0.535144670739	0.0	0.102084558787	54861.175723	5.0
5	250-300	1990s	0.321775020336	0.209066010782	0.191964694794	0.277121315228	68526.772283	5.0
5	250-300	2000s	0.0	0.738242928426	0.261641607714	0.0	43298.592953	5.0
5	300+	1950-pre	0.0631975339931	0.0	0.0	0.936755217063	105817.471708	10.0
5	300+	1950s	0.0731912096208	0.358162603116	0.0	0.568593751652	95350.04403	9.0
5	300+	1960s	0.0	0.42363089966	0.0	0.576194057799	28559.484743	4.0
5	300+	1970s	0.0790430266867	0.642021011399	0.0268955468453	0.252026603657	362014.452031	61.0
5	300+	1980s	0.120575252337	0.627679289875	0.032820581435	0.218908552871	306302.203421	35.0
5	300+	1990s	0.0	0.444709833259	0.298026258639	0.257245916355	277900.201509	33.0
5	300+	2000s	0.0	0.417637385221	0.4869025194	0.0954371981064	218361.626677	28.0
5	50-100	1950-pre	0.0	0.0	0.0	0.999727345383	18333.218699	2.0
5	50-100	1950s	0.0	0.252968919804	0.0	0.746919443641	44783.19698	2.0
5	50-100	1960s	0.313551593362	0.686145606929	0.0	0.0	16507.565417	2.0
5	50-100	1970s	0.0	0.241561665992	0.0	0.758238709407	25042.013077	2.0
5	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	2000s	0.132025464859	0.867852360902	0.0	0.0	40920.157838	2.0
6	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1950s	0.0	0.0	0.0	0.999333430672	8995.31427	1.0
6	0-50	1960s	0.0	0.0	0.0	0.999498795733	11965.16703	1.0
6	0-50	1970s	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1980s	0.367462130249	0.337277931092	0.0	0.295068816743	31387.574005	3.0
6	0-50	1990s	0.0	0.0	0.0	0.999735072097	22641.67107	1.0
6	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1950-pre	0.247630362753	0.0	0.0	0.752300879631	87257.059238	8.0
6	100-150	1950s	0.0	0.319727805606	0.0	0.680116159924	38447.04182	4.0
6	100-150	1960s	0.0	0.469176738403	0.0	0.53072655548	62037.645073	6.0
6	100-150	1970s	0.173525604402	0.417584674192	0.0	0.408763311016	47458.45279	5.0
6	100-150	1980s	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1990s	0.52916121002	0.0	0.0	0.470496041874	17499.567178	2.0
6	100-150	2000s	0.0	0.999692928523	0.0	0.0	19533.424671	2.0
6	150-200	1950-pre	0.0	0.0	0.0	0.999842305613	38042.278812	4.0
6	150-200	1950s	0.0	0.0	0.0	0.0	0.0	0.0
6	150-200	1960s	0.230063222929	0.233381305707	0.0	0.536404305689	39685.550152	4.0
6	150-200	1970s	0.0	0.999467891006	0.0	0.0	11269.88534	1.0
6	150-200	1980s	0.136378870815	0.455799299221	0.0	0.407664818136	38207.681576	4.0
6	150-200	1990s	0.0	0.708481241389	0.0	0.291306546906	28267.652465	3.0
6	150-200	2000s	0.999416124362	0.0	0.0	0.0	10270.16089	1.0
6	200-250	1950-pre	0.0	0.0	0.0	0.99935269936	9263.263202	1.0
6	200-250	1950s	0.436232209569	0.0	0.0	0.563472203311	20292.583999	2.0
6	200-250	1960s	0.0	0.0	0.0	0.999272047986	8236.301527	1.0
6	200-250	1970s	0.0	0.999416124366	0.0	0.0	10270.16096	1.0
6	200-250	1980s	0.0	0.0	0.0	0.0	0.0	0.0
6	200-250	1990s	0.0	0.527474127959	0.0	0.472353821285	34867.429975	4.0
6	200-250	2000s	0.0	0.346046749594	0.0	0.65372910909	26762.82644	3.0
6	250-300	1950-pre	0.661934400758	0.0	0.0	0.337843615236	27022.974381	2.0
6	250-300	1950s	0.425361763146	0.0	0.0	0.574417000514	27114.31849	2.0
6	250-300	1960s	0.646881954582	0.353016471237	0.0	0.0	59064.128827	5.0
6	250-300	1970s	0.0	0.0	0.0	0.0	0.0	0.0
6	250-300	1980s	0.0	0.0	0.0	0.0	0.0	0.0
6	250-300	1990s	0.0	0.0	0.0	0.999657251847	17499.564803	2.0
6	250-300	2000s	0.0	0.606455858597	0.0	0.393411950651	45382.954203	5.0
6	300+	1950-pre	0.108250998939	0.102685772567	0.0	0.789032914682	197923.577749	19.0
6	300+	1950s	0.265831442048	0.267950672878	0.102131441017	0.364033866745	114111.66547	11.0
6	300+	1960s	0.174867162813	0.564341059549	0.0	0.260758908961	182538.614206	18.0
6	300+	1970s	0.0794050329444	0.729037660335	0.0	0.191507488898	120432.825253	12.0
6	300+	1980s	0.168207474879	0.507990268843	0.0	0.323775789469	226693.032427	23.0
6	300+	1990s	0.0363564219854	0.300130008591	0.300380501668	0.363109518986	254784.382418	23.0
6	300+	2000s	0.0810870434713	0.660761162928	0.178102733547	0.080030791122	328420.441105	31.0
6	50-100	1950-pre	0.0	0.0	0.0	0.999666560219	17988.253661	2.0
6	50-100	1950s	0.439160834634	0.0	0.0	0.560519244389	18748.631398	2.0
6	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0
6	50-100	1970s	0.0	0.0	0.0	0.999352699401	9263.263781	1.0
6	50-100	1980s	0.0	0.0	0.0	0.999352699468	9263.264747	1.0
6	50-100	1990s	0.333283819049	0.436460140407	0.0	0.230111671052	41554.027035	4.0
6	50-100	2000s	0.999352699401	0.0	0.0	0.0	9263.263781	1.0
7	0-50	1950-pre	0.253442757912	0.0	0.0	0.746445412831	62588.426402	6.0
7	0-50	1950s	0.146943744301	0.369733153669	0.0	0.483180884502	49213.374793	5.0
7	0-50	1960s	0.0	0.407982618697	0.0	0.591889565898	54759.481176	5.0
7	0-50	1970s	0.120234007638	0.0	0.0	0.879654659312	62867.411562	5.0
7	0-50	1980s	0.0	0.0	0.0	0.0	0.0	0.0
7	0-50	1990s	0.0	0.527367364554	0.472168601793	0.0	15078.112788	2.0
7	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
7	100-150	1950-pre	0.0	0.0	0.0	0.999937310906	111655.164993	13.0
7	100-150	1950s	0.508964950192	0.0690519996653	0.0	0.421921571774	113854.187078	9.0
7	100-150	1960s	0.17952903793	0.0	0.0	0.820370827765	69899.11243	5.0
7	100-150	1970s	0.234229701634	0.126087471661	0.0	0.639576974326	66122.83111	6.0
7	100-150	1980s	0.0	0.999043809483	0.0	0.0	7313.716822	1.0
7	100-150	1990s	0.999115823059	0.0	0.0	0.0	7909.967381	1.0
7	100-150	2000s	0.999529318723	0.0	0.0	0.0	14865.0596	1.0
7	150-200	1950-pre	0.0	0.0	0.0	0.999964725344	198435.758005	17.0
7	150-200	1950s	0.55340271187	0.151710776471	0.0	0.294843881031	164194.194882	13.0
7	150-200	1960s	0.161449621101	0.428888929092	0.0	0.409586566416	93471.673168	10.0
7	150-200	1970s	0.0994957162346	0.55431349818	0.0	0.346098655562	75972.57466	6.0
7	150-200	1980s	0.99954828703	0.0	0.0	0.0	15489.56633	1.0
7	150-200	1990s	0.0	0.252223516477	0.0	0.747554550564	31534.056465	3.0
7	150-200	2000s	0.300912415178	0.487618765293	0.0	0.211332832152	51468.36575	4.0
7	200-250	1950-pre	0.0587915419767	0.123649620051	0.0	0.817520315569	181705.443845	15.0
7	200-250	1950s	0.500999274723	0.132028743738	0.0	0.366937799587	204779.433814	16.0
7	200-250	1960s	0.0	0.498707214351	0.0	0.501162885829	53880.6805	4.0
7	200-250	1970s	0.0	0.0	0.229521477493	0.770255867661	31431.794682	4.0
7	200-250	1980s	0.521653722886	0.0	0.0	0.478219322656	55130.882768	4.0
7	200-250	1990s	0.182623232421	0.288100597246	0.0	0.529115479048	43554.790187	4.0
7	200-250	2000s	0.0	0.999916572255	0.0	0.0	83897.940809	5.0
7	250-300	1950-pre	0.080948704655	0.0	0.0	0.919014575213	190624.123324	16.0
7	250-300	1950s	0.186126892779	0.253031784525	0.0801428745024	0.480672240891	267094.125994	19.0
7	250-300	1960s	0.390139613747	0.0	0.0	0.609790191059	99714.92679	7.0
7	250-300	1970s	0.148427748703	0.601113678315	0.0	0.250410567618	145810.036431	10.0
7	250-300	1980s	0.341688131195	0.409689258847	0.0	0.248520461275	68520.559834	5.0
7	250-300	1990s	0.0	0.717690317169	0.0	0.282061495209	28197.468689	3.0
7	250-300	2000s	0.0	0.655005710823	0.0106026717113	0.334261011548	53589.3463523	5.0
7	300+	1950-pre	0.135531168132	0.0733937757635	0.0	0.791068306556	1037099.44105	97.0
7	300+	1950s	0.437865175373	0.106670306471	0.0	0.455457472501	993513.118311	91.0
7	300+	1960s	0.414004899908	0.370948153071	0.0	0.215036997114	703517.175558	65.0
7	300+	1970s	0.326502937005	0.334497042518	0.104400660717	0.234586097297	527798.447031	39.0
7	300+	1980s	0.183863677567	0.593028765456	0.0979313733377	0.125163272141	542145.432101	41.0
