Location,Vintage,Heating Fuel,"Gas, Hot Water, Forced Draft, 80% AFUE","Gas, Hot Water, Forced Draft, 85% AFUE","Gas, Hot Water, Condensing, 96% AFUE","Gas, Hot Water, Forced Draft, 72% AFUE","Propane, Hot Water, Forced Draft, 72% AFUE","Gas, Hot Water, Forced Draft, 76% AFUE","Oil, Hot Water, Forced Draft, 72% AFUE","Electric, Hot Water, 100% AFUE","None",
H1C1 OR,1980s,propane,0,0,0,0,0,0,0,0,0,
H1C1 OR,1980s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 OR,1980s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,1980s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,1980s,none,0,0,0,0,0,0,0,0,0,
H1C1 OR,1990s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,1990s,propane,0,0,0,0,0,0,0,0,0,
H1C1 OR,1990s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 OR,1990s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,1990s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,1990s,none,0,0,0,0,0,0,0,0,0,
H1C1 OR,2000s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,2000s,propane,0,0,0,0,0,0,0,0,0,
H1C1 OR,2000s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 OR,2000s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,2000s,other fuel,0,0,0,0,0,0,0,0,0,
H1C1 OR,2000s,none,0,0,0,0,0,0,0,0,0,
H1C1 OR,2010s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,2010s,propane,0,0,0,0,0,0,0,0,0,
H1C1 OR,2010s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 OR,2010s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,2010s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 OR,2010s,none,0,0,0,0,0,0,0,0,0,
H1C1 WA,pre-1950,natural gas,0.03704,0,0.01852,0.03704,0,0,0,0,0.90741,
H1C1 WA,pre-1950,propane,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,pre-1950,fuel oil,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,pre-1950,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,pre-1950,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,pre-1950,none,0,0,0,0,0,0,0,0,0,
H1C1 WA,1950s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1950s,propane,0,0,0,0,0,0,0,0,0,
H1C1 WA,1950s,fuel oil,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1950s,electricity,0,0,0,0,0,0,0,0.09091,0.90909,
H1C1 WA,1950s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1950s,none,0,0,0,0,0,0,0,0,0,
H1C1 WA,1960s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1960s,propane,0,0,0,0,0,0,0,0,0,
H1C1 WA,1960s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 WA,1960s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1960s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1960s,none,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1970s,natural gas,0,0.05,0,0,0,0,0,0,0.95,
H1C1 WA,1970s,propane,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1970s,fuel oil,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1970s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1970s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1970s,none,0,0,0,0,0,0,0,0,0,
H1C1 WA,1980s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1980s,propane,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1980s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 WA,1980s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1980s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1980s,none,0,0,0,0,0,0,0,0,0,
H1C1 WA,1990s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1990s,propane,0,0,0,0,0,0,0,0,0,
H1C1 WA,1990s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 WA,1990s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1990s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,1990s,none,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,2000s,natural gas,0,0,0.09677,0,0,0,0,0,0.90323,
H1C1 WA,2000s,propane,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,2000s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 WA,2000s,electricity,0,0,0,0,0,0,0,0.08333,0.91667,
H1C1 WA,2000s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,2000s,none,0,0,0,0,0,0,0,0,0,
H1C1 WA,2010s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C1 WA,2010s,propane,0,0,0,0,0,0,0,0,0,
H1C1 WA,2010s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C1 WA,2010s,electricity,0,0,0,0,0,0,0,0,0,
H1C1 WA,2010s,other fuel,0,0,0,0,0,0,0,0,0,
H1C1 WA,2010s,none,0,0,0,0,0,0,0,0,0,
H1C2,pre-1950,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,pre-1950,propane,0,0,0,0,0,0,0,0,0,
H1C2,pre-1950,fuel oil,0,0,0,0,0,0,0,0,1.0,
H1C2,pre-1950,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,pre-1950,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C2,pre-1950,none,0,0,0,0,0,0,0,0,0,
H1C2,1950s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,1950s,propane,0,0,0,0,0,0,0,0,1.0,
H1C2,1950s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C2,1950s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,1950s,other fuel,0,0,0,0,0,0,0,0,0,
H1C2,1950s,none,0,0,0,0,0,0,0,0,0,
H1C2,1960s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,1960s,propane,0,0,0,0,0,0,0,0,0,
H1C2,1960s,fuel oil,0,0,0,0,0,0,0,0,1.0,
H1C2,1960s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,1960s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C2,1960s,none,0,0,0,0,0,0,0,0,0,
H1C2,1970s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,1970s,propane,0,0,0,0,0,0,0,0,0,
H1C2,1970s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C2,1970s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,1970s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C2,1970s,none,0,0,0,0,0,0,0,0,0,
H1C2,1980s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,1980s,propane,0,0,0,0,0,0,0,0,0,
H1C2,1980s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C2,1980s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,1980s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C2,1980s,none,0,0,0,0,0,0,0,0,0,
H1C2,1990s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,1990s,propane,0,0,0,0,0,0,0,0,0,
H1C2,1990s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C2,1990s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,1990s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C2,1990s,none,0,0,0,0,0,0,0,0,1.0,
H1C2,2000s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C2,2000s,propane,0,0,0,0,0,0,0,0,0,
H1C2,2000s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C2,2000s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C2,2000s,other fuel,0,0,0,0,0,0,0,0,0,
H1C2,2000s,none,0,0,0,0,0,0,0,0,0,
H1C2,2010s,natural gas,0,0,0,0,0,0,0,0,0,
H1C2,2010s,propane,0,0,0,0,0,0,0,0,0,
H1C2,2010s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C2,2010s,electricity,0,0,0,0,0,0,0,0,0,
H1C2,2010s,other fuel,0,0,0,0,0,0,0,0,0,
H1C2,2010s,none,0,0,0,0,0,0,0,0,0,
H1C3,pre-1950,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C3,pre-1950,propane,0,0,0,0,0,0,0,0,0,
H1C3,pre-1950,fuel oil,0,0,0,0,0,0,0,0,1.0,
H1C3,pre-1950,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,pre-1950,other fuel,0,0,0,0,0,0,0,0,0,
H1C3,pre-1950,none,0,0,0,0,0,0,0,0,0,
H1C3,1950s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C3,1950s,propane,0,0,0,0,0,0,0,0,0,
H1C3,1950s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,1950s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,1950s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C3,1950s,none,0,0,0,0,0,0,0,0,0,
H1C3,1960s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C3,1960s,propane,0,0,0,0,0,0,0,0,0,
H1C3,1960s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,1960s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,1960s,other fuel,0,0,0,0,0,0,0,0,0,
H1C3,1960s,none,0,0,0,0,0,0,0,0,0,
H1C3,1970s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C3,1970s,propane,0,0,0,0,0,0,0,0,0,
H1C3,1970s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,1970s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,1970s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C3,1970s,none,0,0,0,0,0,0,0,0,0,
H1C3,1980s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C3,1980s,propane,0,0,0,0,0,0,0,0,0,
H1C3,1980s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,1980s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,1980s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C3,1980s,none,0,0,0,0,0,0,0,0,0,
H1C3,1990s,natural gas,0,0,0.14286,0,0,0,0,0,0.85714,
H1C3,1990s,propane,0,0,0,0,0,0,0,0,0,
H1C3,1990s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,1990s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,1990s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C3,1990s,none,0,0,0,0,0,0,0,0,0,
H1C3,2000s,natural gas,0,0,0,0,0,0,0,0,1.0,
H1C3,2000s,propane,0,0,0,0,0,0,0,0,0,
H1C3,2000s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,2000s,electricity,0,0,0,0,0,0,0,0,1.0,
H1C3,2000s,other fuel,0,0,0,0,0,0,0,0,1.0,
H1C3,2000s,none,0,0,0,0,0,0,0,0,0,
H1C3,2010s,natural gas,0,0,0,0,0,0,0,0,0,
H1C3,2010s,propane,0,0,0,0,0,0,0,0,0,
H1C3,2010s,fuel oil,0,0,0,0,0,0,0,0,0,
H1C3,2010s,electricity,0,0,0,0,0,0,0,0,0,
H1C3,2010s,other fuel,0,0,0,0,0,0,0,0,0,
H1C3,2010s,none,0,0,0,0,0,0,0,0,0,
H2,pre-1950,natural gas,0,0,0,0,0,0,0,0,1.0,
H2,pre-1950,propane,0,0,0,0,0,0,0,0,0,
H2,pre-1950,fuel oil,0,0,0,0,0,0,0,0,1.0,
H2,pre-1950,electricity,0,0,0,0,0,0,0,0,1.0,
H2,pre-1950,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,pre-1950,none,0,0,0,0,0,0,0,0,0,
H2,1950s,natural gas,0,0,0,0,0,0,0,0,1.0,
H2,1950s,propane,0,0,0,0,0,0,0,0,0,
H2,1950s,fuel oil,0,0,0,0,0,0,0,0,1.0,
H2,1950s,electricity,0,0,0,0,0,0,0,0,1.0,
H2,1950s,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,1950s,none,0,0,0,0,0,0,0,0,0,
H2,1960s,natural gas,0,0,0,0,0,0.33333,0,0,0.66667,
H2,1960s,propane,0,0,0,0,0,0,0,0,0,
H2,1960s,fuel oil,0,0,0,0,0,0,0,0,0,
H2,1960s,electricity,0,0,0,0,0,0,0,0,1.0,
H2,1960s,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,1960s,none,0,0,0,0,0,0,0,0,0,
H2,1970s,natural gas,0.05556,0,0,0,0,0,0,0,0.94444,
H2,1970s,propane,0,0,0,0,0,0,0,0,0,
H2,1970s,fuel oil,0,0,0,0,0,0,0,0,0,
H2,1970s,electricity,0,0,0,0,0,0,0,0,1.0,
H2,1970s,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,1970s,none,0,0,0,0,0,0,0,0,0,
H2,1980s,natural gas,0,0,0,0,0,0,0,0,1.0,
H2,1980s,propane,0,0,0,0,0,0,0,0,0,
H2,1980s,fuel oil,0,0,0,0,0,0,0,0,0,
H2,1980s,electricity,0,0,0,0,0,0,0,0,1.0,
H2,1980s,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,1980s,none,0,0,0,0,0,0,0,0,0,
H2,1990s,natural gas,0,0,0,0,0,0,0,0,1.0,
H2,1990s,propane,0,0,0,0,0,0,0,0,0,
H2,1990s,fuel oil,0,0,0,0,0,0,0,0,0,
H2,1990s,electricity,0,0,0,0,0,0,0,0.1,0.9,
H2,1990s,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,1990s,none,0,0,0,0,0,0,0,0,1.0,
H2,2000s,natural gas,0,0,0,0,0,0,0,0,1.0,
H2,2000s,propane,0,0,0,0,0.5,0,0,0,0.5,
H2,2000s,fuel oil,0,0,0,0,0,0,0,0,0,
H2,2000s,electricity,0,0,0,0,0,0,0,0,1.0,
H2,2000s,other fuel,0,0,0,0,0,0,0,0,1.0,
H2,2000s,none,0,0,0,0,0,0,0,0,0,
H2,2010s,natural gas,0,0,0,0,0,0,0,0,1.0,
H2,2010s,propane,0,0,0,0,0,0,0,0,0,
H2,2010s,fuel oil,0,0,0,0,0,0,0,0,0,
H2,2010s,electricity,0,0,0,0,0,0,0,1.0,0.0,
H2,2010s,other fuel,0,0,0,0,0,0,0,0,0,
H2,2010s,none,0,0,0,0,0,0,0,0,0,
H3,pre-1950,natural gas,0.08333,0,0,0,0,0,0,0,0.91667,
H3,pre-1950,propane,0,0,0,0,0,0,0,0,0,
H3,pre-1950,fuel oil,0,0,0,0,0,0,0,0,1.0,
H3,pre-1950,electricity,0,0,0,0,0,0,0,0,0,
H3,pre-1950,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,pre-1950,none,0,0,0,0,0,0,0,0,0,
H3,1950s,natural gas,0.16667,0,0,0,0,0,0,0,0.83333,
H3,1950s,propane,0,0,0,0,0,0,0,0,0,
H3,1950s,fuel oil,0,0,0,0,0,0,0,0,0,
H3,1950s,electricity,0,0,0,0,0,0,0,0,1.0,
H3,1950s,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,1950s,none,0,0,0,0,0,0,0,0,0,
H3,1960s,natural gas,0.25,0.25,0,0.25,0,0,0,0,0.25,
H3,1960s,propane,0,0,0,0,0,0,0,0,1.0,
H3,1960s,fuel oil,0,0,0,0,0,0,0,0,1.0,
H3,1960s,electricity,0,0,0,0,0,0,0,0,1.0,
H3,1960s,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,1960s,none,0,0,0,0,0,0,0,0,0,
H3,1970s,natural gas,0.22222,0.11111,0,0,0,0,0,0,0.66667,
H3,1970s,propane,0,0,0,0,0,0,0,0,1.0,
H3,1970s,fuel oil,0,0,0,0,0,0,0,0,0,
H3,1970s,electricity,0,0,0,0,0,0,0,0,1.0,
H3,1970s,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,1970s,none,0,0,0,0,0,0,0,0,0,
H3,1980s,natural gas,0.2,0.2,0,0,0,0.2,0,0,0.4,
H3,1980s,propane,0,0,0,0,0,0,0,0,1.0,
H3,1980s,fuel oil,0,0,0,0,0,0,0,0,0,
H3,1980s,electricity,0,0,0,0,0,0,0,0,1.0,
H3,1980s,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,1980s,none,0,0,0,0,0,0,0,0,0,
H3,1990s,natural gas,0,0,0,0.2,0,0,0,0,0.8,
H3,1990s,propane,0,0,0,0,0,0,0,0,0,
H3,1990s,fuel oil,0,0,0,0,0,0,0,0,0,
H3,1990s,electricity,0,0,0,0,0,0,0,0,1.0,
H3,1990s,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,1990s,none,0,0,0,0,0,0,0,0,0,
H3,2000s,natural gas,0.14286,0,0,0,0,0,0,0,0.85714,
H3,2000s,propane,0,0,0,0,0,0,0,0,0,
H3,2000s,fuel oil,0,0,0,0,0,0,0,0,0,
H3,2000s,electricity,0,0,0,0,0,0,0,1.0,0.0,
H3,2000s,other fuel,0,0,0,0,0,0,0,0,1.0,
H3,2000s,none,0,0,0,0,0,0,0,0,0,
H3,2010s,natural gas,0,0,0,0,0,0,0,0,1.0,
H3,2010s,propane,0,0,0,0,0,0,0,0,0,
H3,2010s,fuel oil,0,0,0,0,0,0,0,0,0,
H3,2010s,electricity,0,0,0,0,0,0,0,0,1.0,
H3,2010s,other fuel,0,0,0,0,0,0,0,0,0,
H3,2010s,none,0,0,0,0,0,0,0,0,0,
