occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.11,0,0
1,0.305,0.305,0.233,0,0,0,0.14,0.611,0.0634,0,0,0.158,0,0
0.667,0.184,0.184,0,0,0.319,0,0.281,0.591,0.0462,0,0.0965,0.331,0,0
0.667,0.321,0.321,0,0,0.617,0.4,0.14,0.621,0.0895,0,0.236,0.113,0,0
0.667,0.312,0.312,0,0,0,0.367,0.14,0.621,0.0997,0,0.543,0.0988,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0629,0,0,0.218,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.591,0.0658,0,0,0.301,0,0
0.333,0.169,0.169,0,0,0,0,0.281,0.591,0.073,0,0,0.227,0,0
0.667,0.29,0.29,0.217,0,0,0,0.14,0.621,0.137,0,0,0.156,0,0
0.667,0.298,0.298,0.267,0,0.617,0.4,0.14,0.642,0.153,0,0.596,0,0,0
1,0.464,0.464,0,0,0,0.117,0,0.728,0.277,0,0.648,0.0428,0,0
1,0.567,0.567,0,0,0,0,0,0.774,0.34,0,0.559,0.128,0,0
1,0.736,0.736,0,0,0,0,0,0.79,0.457,0,0.603,0.514,0,0
1,0.895,0.895,0,0,0,0,0,0.774,0.64,0,0.342,0.255,0,0
1,0.928,0.928,0,0,0,0,0,0.744,0.791,0,0,0.214,0,0
1,0.555,0.555,0,0,0,0,0.14,0.642,0.505,0,0,0.128,0,0
1,0.35,0.35,0,0,0,0,0.14,0.6,0.307,0,0,0.214,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0927,0,0
1,0.0816,0.0816,0,0,0,0,0.281,0.56,0.0223,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.214,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,-1,1
0.667,0.0495,0.0495,0.55,0,0,0,0.421,0.562,0.0181,0,0,0,-1,1
1,0.3,0.3,0.667,0,0,0,0.14,0.621,0.185,0,0,0,-1,1
1,0.413,0.413,0,0,0,0,0,0.651,0.288,0,0,0.146,-1,1
1,0.409,0.409,0,0,0,0,0,0.651,0.34,0,0,0.115,-1,1
1,0.41,0.41,0.233,0,0,0,0,0.651,0.388,0,0,0.137,-1,1
1,0.422,0.422,0,0,0,0,0,0.682,0.427,0,0,0.225,-1,1
1,0.464,0.464,0,0,0,0,0,0.728,0.449,0,0,0.3,-1,1
1,0.567,0.567,0,0,0,0,0,0.774,0.464,0,0,0.176,0,0
1,0.736,0.736,0,0,0,0,0,0.79,0.547,0,0,0.128,0,0
1,0.895,0.895,0,0,0,0,0,0.774,0.719,0,0,0.0857,0,0
1,0.928,0.928,0,0,0,0,0,0.744,0.845,0,0,0.295,0,0
1,0.807,0.807,0,0,0,0,0,0.682,0.78,0,0,0.273,0,0
1,0.35,0.35,0,0,0,0,0.14,0.6,0.334,0,0,0.257,0,0
1,0.183,0.183,0,0,0,0,0.14,0.569,0.156,0,0,0,0,0
1,0.099,0.099,0,0,0,0,0.14,0.559,0.0699,0,0,0,0,0
1,0.066,0.066,0,0,0,0,0.14,0.559,0.038,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.14,0.559,0.0235,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.14,0.559,0.0177,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.184,0.184,0,0,0,0,0.281,0.591,0.0636,0,0,0,0,0
0.667,0.185,0.185,0,0,0,0,0.281,0.591,0.0803,0,0,0.0662,-1,1
1,0.443,0.443,0,0,0,0,0,0.651,0.244,0,0,0.0997,-1,1
1,0.426,0.426,0.483,0,0,0,0,0.651,0.268,0,0,0.137,-1,1
1,0.413,0.413,0,0,0,0,0,0.651,0.288,0,0,0,-1,1
0.667,0.289,0.289,0,0,0,0,0.14,0.621,0.233,0,0,0,-1,1
0.667,0.29,0.29,0,0,0.298,0,0.14,0.621,0.265,0,0.175,0.123,-1,1
0.667,0.298,0.298,0,0,0,0.767,0.14,0.642,0.291,0,0.424,0.182,-1,1
0.667,0.326,0.326,0,0,0,0,0.14,0.673,0.305,0,0.399,0.295,-1,1
0.667,0.395,0.395,0,0,0,0,0.14,0.704,0.315,0,0.529,0,0,0
0.333,0.278,0.278,0,0,0,0,0.281,0.638,0.194,0,0.442,0.257,0,0
0.667,0.613,0.613,0,0,0,0,0.14,0.704,0.485,0,0.527,0.106,0,0
0.667,0.342,0.342,0,0,0,0,0.281,0.622,0.294,0,0,0.0857,0,0
1,0.555,0.555,0,0,0,0,0.14,0.642,0.526,0,0,0.171,0,0
1,0.5,0.5,0,0,0,0,0,0.62,0.492,0,0,0.214,0,0
1,0.183,0.183,0,0,0,0,0.14,0.569,0.156,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0816,0.0816,0.217,0,0,0,0.281,0.56,0.0236,0,0,0.225,0,0
1,0.342,0.342,0.5,0,0,0,0,0.589,0.0632,0,0,0.0825,0,0
0.667,0.305,0.305,0,0,0,0,0.14,0.611,0.0634,0,0,0.0906,0,0
0.333,0.184,0.184,0,0,0,0,0.281,0.591,0.0462,0,0,0.306,0,0
0.333,0.185,0.185,0,0,0,0,0.281,0.591,0.0527,0,0,0.106,0,0
0.333,0.181,0.181,0,0,0,0,0.281,0.591,0.0578,0,0,0.293,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0629,0,0,0.233,0,0
0.333,0.171,0.171,0.467,0,0,0,0.281,0.591,0.0658,0,0,0.198,0,0
0.667,0.289,0.289,0.75,0,0,0,0.14,0.621,0.13,0,0,0.153,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0767,0,0,0.0428,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.602,0.0846,0,0,0.0428,0,0
0.667,0.326,0.326,0,0,0,0,0.14,0.673,0.19,0,0,0.0428,0,0
0.667,0.395,0.395,0,0,0,0,0.14,0.704,0.232,0,0,0.257,0,0
1,0.736,0.736,0,0,0,0,0,0.79,0.457,0,0,0.0857,0,0
1,0.895,0.895,0,0,0,0,0,0.774,0.64,0,0,0.171,0,0
1,0.928,0.928,0,0.667,0,0,0,0.744,0.791,0.591,0,0.171,0,0
1,0.555,0.555,0,0.35,0,0,0.14,0.642,0.505,0.131,0,0,0,0
1,0.2,0.2,0,0,0,0,0.281,0.581,0.162,0,0,0.14,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0.214,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0374,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.245,0.245,0,0,0,0,0.14,0.58,0.0474,0,0,0.236,0,0
1,0.433,0.433,0,0,0.617,0.15,0,0.635,0.0871,0,0.26,0.0768,0,0
0.667,0.318,0.318,0,0,0,0.617,0.14,0.621,0.0764,0,0.228,0.102,0,0
0.667,0.321,0.321,0,0,0,0,0.14,0.621,0.0895,0,0.592,0,0,0
0.667,0.312,0.312,0,0,0,0,0.14,0.621,0.0997,0,0.314,0.246,0,0
0.667,0.3,0.3,0,0,0,0,0.14,0.621,0.11,0,0.521,0.171,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.591,0.0658,0,0.809,0.0857,0,0
0.333,0.169,0.169,0,0,0,0,0.281,0.591,0.073,0,0.592,0,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0767,0,0.518,0,0,0
0.667,0.298,0.298,0,0,0,0,0.14,0.642,0.153,0,0.542,0.257,0,0
0.667,0.326,0.326,0,0,0,0,0.14,0.673,0.19,0,0.201,0,0,0
0.667,0.395,0.395,0.967,0,0,0,0.14,0.704,0.232,0,0.781,0.385,0,0
1,0.736,0.736,1,0,0,0,0,0.79,0.457,0,0.635,0.0857,0,0
1,0.895,0.895,1,0,0,0,0,0.774,0.64,0,0.129,0.475,0,0
1,0.928,0.928,1,0,0,0,0,0.744,0.791,0,0,0.256,0,0
1,0.807,0.807,0.9,0,0,0,0,0.682,0.749,0,0,0.464,0,0
1,0.2,0.2,0,0,0,0,0.281,0.581,0.162,0,0,0.295,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.147,0.147,0,0,0,0,0.281,0.571,0.0316,0,0,0.165,0,0
0.667,0.177,0.177,0,0,0,0,0.281,0.586,0.0396,0,0,0.076,0,0
0.333,0.184,0.184,0,0,0,0,0.281,0.591,0.0462,0,0,0.134,0,0
0.333,0.185,0.185,0,0,0,0,0.281,0.591,0.0527,0,0,0.0857,0,0
0.333,0.181,0.181,0,0,0,0,0.281,0.591,0.0578,0,0,0.3,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0629,0,0,0.3,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0.257,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.602,0.0846,0,0,0.0428,0,0
0.667,0.326,0.326,0.967,0,0,0,0.14,0.673,0.19,0,0,0,0,0
0.667,0.395,0.395,0,0,0,0,0.14,0.704,0.232,0,0,0,0,0
1,0.736,0.736,0,0,0,0,0,0.79,0.457,0,0,0.0428,0,0
1,0.895,0.895,0,0.767,0,0,0,0.774,0.64,0.606,0,0.171,0,0
1,0.928,0.928,0,0,0,0,0,0.744,0.791,0,0,0.343,0,0
1,0.555,0.555,0,0,0,0,0.14,0.642,0.505,0,0,0.257,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0525,0.0525,0,0,0,0,0.14,0.559,0.0213,0,0,0.276,0,0
1,0.114,0.114,0.217,0,0,0,0.14,0.559,0.0314,0,0,0.0891,0,0
1,0.245,0.245,1,0,0,0,0.14,0.58,0.0474,0,0,0.202,0,0
0.667,0.305,0.305,1,0,0,0,0.14,0.611,0.0634,0,0,0.274,0,0
0.333,0.184,0.184,0.95,0,0,0,0.281,0.591,0.0462,0,0,0.162,0,0
0.333,0.185,0.185,0,0,0,0,0.281,0.591,0.0527,0,0,0.0428,0,0
0.333,0.181,0.181,0,0,0,0,0.281,0.591,0.0578,0,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0629,0,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.591,0.0658,0,0,0.128,0,0
0.333,0.169,0.169,0,0,0,0,0.281,0.591,0.073,0,0,0.0428,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0767,0,0,0.128,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.602,0.0846,0,0,0,0,0
0.333,0.188,0.188,0,0,0,0,0.281,0.617,0.103,0,0,0.171,0,0
0.667,0.395,0.395,0.967,0.667,0,0,0.14,0.704,0.232,0.611,0,0.0428,0,0
0.667,0.507,0.507,0.483,0.35,0,0,0.14,0.714,0.31,0.749,0,0.187,0,0
1,0.895,0.895,0,0,0,0,0,0.774,0.64,0.535,0,0,0,0
1,0.635,0.635,0,0,0,0,0.14,0.683,0.532,0.531,0,0.0857,0,0
1,0.555,0.555,0,0,0,0,0.14,0.642,0.505,0.35,0,0.128,0,0
1,0.2,0.2,0,0,0,0,0.281,0.581,0.162,0,0,0.427,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.147,0.147,0,0,0,0,0.281,0.571,0.0316,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0.217,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.171,0.171,0.75,0,0,0,0.281,0.591,0.0658,0,0,0,0,0
0.333,0.169,0.169,0,0,0,0,0.281,0.591,0.073,0,0,0,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0767,0,0,0,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.602,0.0846,0,0,0.128,0,0
0.333,0.188,0.188,0,0,0,0,0.281,0.617,0.103,0,0,0.128,0,0
0.333,0.222,0.222,0.717,0,0,0,0.281,0.633,0.124,0,0,0.128,0,0
1,0.736,0.736,0.983,0,0,0,0,0.79,0.457,0,0,0.128,0,0
0.667,0.613,0.613,0,0,0,0,0.14,0.704,0.432,0,0,0,0,0
0.667,0.635,0.635,0.217,0,0,0,0.14,0.683,0.532,0,0,0.0857,0,0
1,0.555,0.555,0.0167,0,0,0,0.14,0.642,0.505,0,0,0.0428,0,0
1,0.35,0.35,0,0,0,0,0.14,0.6,0.307,0,0,0.0428,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0656,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0977,0,0
1,0.318,0.318,0,0,0,0,0.14,0.621,0.109,0,0,0.239,0,0
1,0.321,0.321,0,0,0,0,0.14,0.621,0.143,0,0,0.183,-1,1
0.667,0.312,0.312,0,0,0,0,0.14,0.621,0.169,0,0,0.121,-1,1
0.667,0.3,0.3,0,0,0,0,0.14,0.621,0.185,0,0,0.302,-1,1
1,0.413,0.413,0,0,0,0,0,0.651,0.288,0,0,0.111,-1,1
1,0.289,0.289,0,0,0,0,0.14,0.621,0.233,0,0,0.0428,-1,1
1,0.29,0.29,0.8,0,0,0,0.14,0.621,0.265,0,0,0.128,-1,1
1,0.174,0.174,0.417,0,0,0,0.281,0.602,0.154,0,0,0,-1,1
1,0.188,0.188,0,0,0,0,0.281,0.617,0.162,0,0,0,-1,1
1,0.395,0.395,0,0,0,0,0.14,0.704,0.315,0,0,0.128,0,0
1,0.507,0.507,0,0,0,0,0.14,0.714,0.371,0,0,0.257,0,0
1,0.613,0.613,0,0,0,0,0.14,0.704,0.485,0,0,0.342,0,0
1,0.928,0.928,0,0,0,0,0,0.744,0.845,0,0,0.343,0,0
1,0.807,0.807,0,0,0,0,0,0.682,0.78,0,0,0.128,0,0
1,0.5,0.5,0,0,0,0,0,0.62,0.492,0,0,0,0,0
1,0.249,0.249,0,0,0,0,0,0.573,0.224,0,0,0,0,0
1,0.099,0.099,0,0,0,0,0.14,0.557,0.0705,0,0,0.122,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.56,0.0282,0,0,0.178,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.153,0,0
1,0.172,0.172,0,0,0,0,0.281,0.585,0.0436,0,0,0.219,0,0
1,0.175,0.175,0,0,0,0,0.281,0.59,0.0641,0,0,0.0491,0,0
1,0.299,0.299,0.233,0,0,0,0.14,0.619,0.144,0,0,0.166,-1,1
1,0.411,0.411,0,0,0,0,0,0.648,0.246,0,0,0.0428,-1,1
0.667,0.279,0.279,0,0,0,0,0.14,0.619,0.186,0,0,0.127,-1,1
0.333,0.16,0.16,0,0,0,0,0.281,0.59,0.109,0,0,0.217,-1,1
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.126,0,0,0.257,-1,1
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.142,0,0,0.0857,-1,1
0.667,0.269,0.269,0,0,0,0,0.14,0.64,0.293,0,0,0.428,-1,1
0.333,0.162,0.162,0,0,0,0,0.281,0.616,0.163,0,0,0.465,-1,1
0.667,0.291,0.291,0,0,0,0,0.14,0.701,0.318,0,0,0.336,0,0
0.667,0.339,0.339,0,0,0,0,0.14,0.712,0.374,0,0,0.236,0,0
0.333,0.239,0.239,0,0,0,0,0.281,0.631,0.254,0,0,0.0428,0,0
0.333,0.294,0.294,0,0,0,0,0.281,0.621,0.296,0,0,0.0428,0,0
0.333,0.326,0.326,0,0,0,0,0.281,0.601,0.274,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.281,0.58,0.178,0,0,0.403,0,0
1,0.183,0.183,0,0,0,0,0.14,0.568,0.157,0,0,0.14,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.7,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.236,0.236,0.217,0,0,0,0.14,0.578,0.0478,0,0,0.13,0,0
0.667,0.295,0.295,0.483,0,0,0,0.14,0.609,0.0639,0,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.59,0.0465,0,0,0.0857,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.59,0.053,0,0,0.171,0,0
0.333,0.17,0.17,0,0.417,0,0,0.281,0.59,0.0582,0.409,0,0.139,0,0
0.333,0.164,0.164,0,0.317,0,0,0.281,0.59,0.0633,0.688,0,0.214,0,0
0.333,0.16,0.16,0,0.667,0,0,0.281,0.59,0.0662,0.419,0,0.0428,0,0
0.333,0.159,0.159,0,0.0667,0,0,0.281,0.59,0.0735,0.531,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.0772,0.715,0,0.0428,0,0
0.667,0.269,0.269,0,0,0,0,0.14,0.64,0.155,0.684,0,0,0,0
1,0.274,0.274,0,0,0,0,0.14,0.671,0.191,0.53,0,0.0857,0,0
1,0.291,0.291,0.967,0,0,0,0.14,0.701,0.234,0.241,0,0.257,0,0
1,0.339,0.339,0.2,0,0,0,0.14,0.712,0.313,0,0,0.171,0,0
1,0.619,0.619,0,0,0,0,0,0.771,0.646,0,0,0.3,0,0
1,0.783,0.783,0,0,0,0,0,0.741,0.797,0,0,0,0,0
1,0.88,0.88,0,0,0,0,0,0.679,0.756,0,0,0.128,0,0
1,0.415,0.415,0,0,0,0,0.14,0.599,0.31,0,0,0.278,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0765,0,0,0.141,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0377,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.104,0,0
1,0.236,0.236,0,0,0,0,0.14,0.578,0.0478,0,0,0.4,0,0
1,0.417,0.417,0,0,0,0,0,0.633,0.0879,0,0,0.139,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.59,0.0465,0,0,0.196,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.59,0.053,0,0,0.139,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.59,0.0582,0,0,0.178,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.59,0.0662,0,0,0.0428,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.0735,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.0772,0,0,0.323,0,0
0.667,0.269,0.269,0.217,0,0,0,0.14,0.64,0.155,0,0,0.0428,0,0
0.333,0.162,0.162,0.483,0,0,0,0.281,0.616,0.104,0,0,0.128,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.631,0.125,0,0,0,0,0
0.333,0.194,0.194,0,0,0,0,0.281,0.637,0.164,0,0,0.0857,0,0
1,0.619,0.619,0,0,0,0,0,0.771,0.646,0,0,0.373,0,0
1,0.783,0.783,0,0,0,0,0,0.741,0.797,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.236,0.236,0,0,0,0,0.14,0.578,0.0478,0,0,0.2,0,0
1,0.417,0.417,0,0,0,0,0,0.633,0.0879,0,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.59,0.0465,0,0,0,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.59,0.053,0,0,0,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.59,0.0582,0,0,0,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.59,0.0633,0,0,0.0428,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.59,0.0662,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.0735,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.59,0.0772,0,0,0.214,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.601,0.0853,0,0,0.0857,0,0
0.667,0.274,0.274,0,0,0,0,0.14,0.671,0.191,0,0,0.343,0,0
0.667,0.291,0.291,0,0,0,0,0.14,0.701,0.234,0,0,0.162,0,0
1,0.484,0.484,0,0,0,0,0,0.787,0.461,0,0,0.351,0,0
1,0.619,0.619,0,0,0,0,0,0.771,0.646,0,0,0.214,0,0
1,0.783,0.783,0,0,0,0,0,0.741,0.797,0,0,0.171,0,0
1,0.88,0.88,0,0,0,0,0,0.679,0.756,0,0,0.471,0,0
1,0.415,0.415,0,0,0,0,0.14,0.599,0.31,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
