occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
1,0.417,0.417,0,0,0,0,0,0.655,0.166,0,0,0.4,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.193,0,0
0.667,0.293,0.293,0,0,0,0,0.14,0.625,0.137,0,0,0.502,0,0
0.667,0.301,0.301,0,0,0,0,0.14,0.646,0.153,0,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0.13,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0,0,0
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.432,0,0,0.0433,0,0
0.667,0.641,0.641,0,0,0,0,0.14,0.688,0.532,0,0,0.0866,0,0
0.667,0.305,0.305,0,0,0,0,0.281,0.606,0.26,0,0,0,0,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0.26,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.184,0,0
1,0.185,0.185,0,0,0,0,0.281,0.595,0.0462,0,0,0.177,0,0
0.667,0.324,0.324,0.483,0,0,0,0.14,0.625,0.0895,0,0,0.263,0,0
1,0.448,0.448,0,0,0,0,0,0.655,0.142,0,0,0.298,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.346,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0658,0,0,0.0433,0,0
0,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0.433,0,0
0.333,0.171,0.171,0.717,0,0,0,0.281,0.595,0.0767,0,0,0,0,0
0.667,0.301,0.301,0.483,0,0,0,0.14,0.646,0.153,0,0,0.173,0,0
0.667,0.329,0.329,0,0,0,0,0.14,0.677,0.19,0,0,0,0,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.216,0,0
0.333,0.281,0.281,0,0,0,0,0.281,0.642,0.163,0,0,0.0433,0,0
0.333,0.335,0.335,0,0,0,0,0.281,0.637,0.224,0,0,0.13,0,0
0.333,0.346,0.346,0,0.583,0,0,0.281,0.627,0.274,0.615,0,0.346,0,0
0.667,0.56,0.56,0,0.433,0,0,0.14,0.646,0.505,0,0,0.0433,0,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0432,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0.233,0.0833,0,0,0.421,0.566,0.0159,0.501,0,0,0,0
1,0.247,0.247,0,1,0,0,0.14,0.584,0.0474,0.328,0,0.0839,0,0
1,0.308,0.308,0.25,0.183,0,0,0.14,0.615,0.0634,0,0,0.433,0,0
0.333,0.185,0.185,0.467,0.583,0.483,0.25,0.281,0.595,0.0462,0.691,0.0715,0.0863,0,0
0.333,0.187,0.187,0,0.683,0,0,0.281,0.595,0.0527,0,0.577,0.216,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0.257,0.149,0,0
1,0.43,0.43,0,0,0,0,0,0.655,0.157,0,0.65,0.24,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.595,0.0658,0,0.553,0.0866,0,0
0.667,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0.635,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
0.667,0.175,0.175,0.233,0,0,0,0.281,0.606,0.0846,0,0,0,0,0
0.667,0.329,0.329,0,0,0,0,0.14,0.677,0.19,0,0,0.13,0,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.0776,0,0
1,0.743,0.743,0,0.0833,0,0,0,0.796,0.457,0.479,0,0.0913,0,0
1,0.904,0.904,0,1,0,0,0,0.78,0.64,0.529,0,0.298,0,0
0.667,0.346,0.346,0,0.183,0,0,0.281,0.627,0.274,0,0,0.712,0,0
0.667,0.305,0.305,0,0,0,0,0.281,0.606,0.26,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0.138,0,0,0,0
1,0.185,0.185,0,0.833,0,0,0.281,0.595,0.0462,0.606,0,0,0,0
1,0.324,0.324,0,0.183,0,0,0.14,0.625,0.0895,0.464,0,0,0,0
1,0.315,0.315,0,0,0,0,0.14,0.625,0.0997,0,0,0,0,0
0.667,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.0433,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.595,0.0658,0,0,0.0433,0,0
0.667,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0,0,0
0.667,0.293,0.293,0,0,0,0,0.14,0.625,0.137,0,0,0.13,0,0
0.667,0.301,0.301,0,0,0,0,0.14,0.646,0.153,0,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.303,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.177,0,0
0.333,0.335,0.335,0,0,0,0,0.281,0.637,0.224,0,0,0.0433,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.305,0.305,0,0,0,0,0.281,0.606,0.26,0,0,0.303,0,0
0.667,0.201,0.201,0,0,0,0,0.281,0.585,0.162,0,0,0,0,0
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
0.333,0.05,0.05,0,0,0.483,0.467,0.421,0.566,0.0181,0,0.0559,0,-1,1
0.667,0.171,0.171,0.483,0,0,0.3,0.281,0.595,0.125,0,0.397,0,-1,1
1,0.293,0.293,0.233,0,0,0,0.14,0.625,0.265,0,0.406,0.0433,-1,1
0.667,0.301,0.301,0,0,0,0,0.14,0.646,0.291,0,0.572,0,-1,1
0.667,0.329,0.329,0.333,0,0,0,0.14,0.677,0.305,0,0.319,0.13,-1,1
1,0.572,0.572,0.15,0,0,0,0,0.78,0.464,0,0.209,0.13,0,0
0.333,0.281,0.281,0,0,0,0,0.281,0.642,0.194,0,0,0.0433,0,0
0.333,0.335,0.335,0,0,0,0,0.281,0.637,0.252,0,0,0.13,0,0
0.667,0.641,0.641,0,0,0,0,0.14,0.688,0.57,0,0,0.346,0,0
0.667,0.56,0.56,0,0,0,0,0.14,0.646,0.526,0,0,0.309,0,0
0.667,0.201,0.201,0,0,0,0,0.281,0.585,0.176,0,0,0.125,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.382,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.044,0,0,0.493,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.164,0,0
1,0.308,0.308,0,0,0,0,0.14,0.615,0.0685,0,0,0.842,0,0
0.667,0.321,0.321,0,0,0,0,0.14,0.625,0.109,0,0,0.291,0,0
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.143,0,0,0.182,-1,1
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.169,0,0,0.273,-1,1
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.185,0,0,0.13,-1,1
0.667,0.172,0.172,0,0,0,0,0.281,0.595,0.108,0,0,0.0866,-1,1
0.667,0.171,0.171,0,0,0,0,0.281,0.595,0.125,0,0,0.13,-1,1
0.667,0.171,0.171,0,0,0,0,0.281,0.595,0.141,0,0,0,-1,1
0.667,0.175,0.175,0,0,0,0,0.281,0.606,0.154,0,0,0.173,-1,1
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.162,0,0,0,-1,1
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.167,0,0,0.0866,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.371,0,0,0.2,0,0
1,0.904,0.904,0,0,0,0,0,0.78,0.719,0,0,0.17,0,0
1,0.937,0.937,0,0,0,0,0,0.749,0.845,0,0,0.493,0,0
1,0.56,0.56,0,0,0,0,0.14,0.646,0.526,0,0,0.0941,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.158,0,0
0.667,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.129,0,0
1,0.321,0.321,0,0,0,0,0.14,0.625,0.0764,0,0,0.384,0,0
1,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0.235,0,0
0.667,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0,0,0
0.667,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0,0
0.667,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0.0866,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0.0866,0,0
0.667,0.512,0.512,0,0,0.103,0,0.14,0.719,0.31,0,0,0.346,0,0
0.667,0.619,0.619,0.717,0,0.379,0.883,0.14,0.709,0.432,0,0.199,0.303,0,0
0.667,0.641,0.641,0,0.333,0,0.15,0.14,0.688,0.532,0.715,0,0.237,0,0
0.667,0.56,0.56,0,0.683,0,0,0.14,0.646,0.505,0.12,0,0.17,0,0
0.667,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0.0866,0,0
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0433,0,0
0.667,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0,0.188,0,0
0.667,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0,0.782,0,0
0.667,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0,0.143,0,0
0.667,0.05,0.05,0,0,0,0,0.281,0.564,0.0157,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0,0
1,0.148,0.148,0,0,0,0,0.281,0.575,0.0316,0,0,0.178,0,0
0.667,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.265,0,0
0.667,0.185,0.185,0,0,0,0,0.281,0.595,0.0462,0,0,0.119,0,0
0.667,0.187,0.187,0,0,0,0,0.281,0.595,0.0527,0,0,0.343,0,0
0.667,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0.195,0,0
0.333,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0.437,0,0
0.667,0.294,0.294,0.233,0,0,0,0.14,0.625,0.116,0,0,0.39,0,0
1,0.413,0.413,0,0,0,0,0,0.655,0.187,0,0,0.167,0,0
1,0.414,0.414,0,0,0,0,0,0.655,0.198,0,0,0.334,0,0
0.667,0.301,0.301,0,0,0,0,0.14,0.646,0.153,0,0,0.447,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.216,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.0433,0,0
0.667,0.619,0.619,0.25,0,0,0,0.14,0.709,0.432,0,0,0.0433,0,0
0.667,0.641,0.641,0.467,0,0,0,0.14,0.688,0.532,0,0,0,0,0
1,0.815,0.815,0,0,0,0,0,0.686,0.749,0,0,0.222,0,0
1,0.504,0.504,0,0,0.483,0.133,0,0.624,0.453,0,0,0.0433,0,0
1,0.117,0.117,0,0,0,0.633,0.281,0.569,0.0759,0,0.238,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0.635,0,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0.757,0.303,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0.264,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0157,0,0.345,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0,0
1,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.13,0,0
0.667,0.321,0.321,0.717,0,0,0,0.14,0.625,0.0764,0,0,0.376,0,0
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.0997,0,0,0,0,0
0.667,0.303,0.303,0,0.333,0,0,0.14,0.625,0.11,0.503,0,0,0,0
0.667,0.294,0.294,0,0.683,0,0,0.14,0.625,0.116,0.455,0,0,0,0
0.333,0.171,0.171,1,0,0,0,0.281,0.595,0.073,0,0,0.173,0,0
0.667,0.293,0.293,0.45,0,0,0,0.14,0.625,0.137,0,0,0.0866,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.13,0,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.389,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.234,0,0
0.667,0.619,0.619,0.967,0,0,0,0.14,0.709,0.432,0,0,0.433,0,0
0.667,0.641,0.641,0,0.583,0,0,0.14,0.688,0.532,0.525,0,0.185,0,0
1,0.56,0.56,0,0.433,0,0,0.14,0.646,0.505,0.82,0,0.212,0,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0.525,0,0.292,0,0
1,0.252,0.252,0,0,0,0,0,0.577,0.196,0.361,0,0.133,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0,0.111,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0,0.14,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0.333,0,0,0.421,0.566,0.0159,0.494,0,0,0,0
0.667,0.05,0.05,0,0.933,0,0,0.421,0.566,0.0159,0.134,0,0,0,0
1,0.308,0.308,0,0,0,0,0.14,0.615,0.0634,0,0,0.488,0,0
0.667,0.321,0.321,0,0,0,0,0.14,0.625,0.0764,0,0,0.112,0,0
0.333,0.187,0.187,0,0,0,0,0.281,0.595,0.0527,0,0,0.0881,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0.0433,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.0866,0,0
0.333,0.172,0.172,0.717,0,0,0,0.281,0.595,0.0658,0,0,0.173,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0.0433,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0.13,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0.13,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0,0,0
0.333,0.281,0.281,0,0,0,0,0.281,0.642,0.163,0,0,0.0433,0,0
0.667,0.619,0.619,0,0.583,0,0,0.14,0.709,0.432,0.716,0,0.13,0,0
0.667,0.641,0.641,0,0.683,0,0,0.14,0.688,0.532,0,0,0.0866,0,0
0.667,0.56,0.56,0,0,0,0,0.14,0.646,0.505,0,0,0.208,0,0
0.667,0.201,0.201,0,0,0,0,0.281,0.585,0.162,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.0823,0.0823,0,0,0.483,0.133,0.281,0.564,0.0236,0,0,0,0,0
1,0.247,0.247,0,0,0,0.9,0.14,0.584,0.0474,0,0.293,0,0,0
0.667,0.308,0.308,0,0,0,0,0.14,0.615,0.0634,0,0.49,0,0,0
0.667,0.321,0.321,0,0,0,0,0.14,0.625,0.0764,0,0.283,0.28,0,0
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0.204,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0.13,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.0433,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.595,0.0658,0,0,0.0866,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0.0866,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0.216,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0.0433,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.346,0.346,0.233,0,0,0,0.281,0.627,0.274,0,0,0.13,0,0
0.667,0.56,0.56,0,0,0,0,0.14,0.646,0.505,0,0,0.13,0,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0208,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.0515,0.0515,0,0,0,0,0.281,0.564,0.0201,0,0,0,0,0
1,0.0823,0.0823,0,0,0,0,0.281,0.564,0.0223,0,0,0.0433,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.179,0.179,0,0,0,0,0.281,0.59,0.0433,0,0,0,0,0
1,0.321,0.321,0,0,0,0,0.14,0.625,0.109,0,0,0.13,0,0
1,0.324,0.324,0,0,0,0,0.14,0.625,0.143,0,0,0.155,-1,1
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.169,0,0,0.388,-1,1
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.185,0,0,0.303,-1,1
0.667,0.294,0.294,0,0,0,0,0.14,0.625,0.198,0,0,0.286,-1,1
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
1,0.293,0.293,0,0,0,0,0.14,0.625,0.265,0,0,0.389,-1,1
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.154,0,0,0.389,-1,1
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.162,0,0,0.0433,-1,1
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.167,0,0,0.13,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.371,0,0,0.0433,0,0
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.485,0,0,0.306,0,0
1,0.937,0.937,0,0,0,0,0,0.749,0.845,0,0,0.21,0,0
1,0.815,0.815,0,0,0,0,0,0.686,0.78,0,0,0.372,0,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.334,0,0,0,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0869,0,0,0.13,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0347,0,0
1,0.321,0.321,0,0,0.483,0.217,0.14,0.625,0.109,0,0,0.305,0,0
0.667,0.324,0.324,0,0,0,1,0.14,0.625,0.143,0,0.269,0.0978,-1,1
0.667,0.315,0.315,0,0,0,0.0833,0.14,0.625,0.169,0,0.0832,0.131,-1,1
1,0.43,0.43,0,0,0,0,0,0.655,0.268,0,0.49,0.13,-1,1
1,0.417,0.417,0,0,0,0,0,0.655,0.288,0,0.404,0.216,-1,1
0.667,0.292,0.292,0,0,0,0,0.14,0.625,0.233,0,0.505,0.364,-1,1
1,0.414,0.414,0,0,0,0,0,0.655,0.388,0,0.633,0.115,-1,1
1,0.426,0.426,0,0,0,0,0,0.686,0.427,0,0.592,0.0433,-1,1
0.667,0.329,0.329,0,0,0,0,0.14,0.677,0.305,0,0.244,0.0866,-1,1
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.315,0,0.469,0.346,0,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.371,0,0.281,0.13,0,0
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.485,0,0,0.0866,0,0
1,0.641,0.641,0,0,0,0,0.14,0.688,0.57,0,0,0,0,0
1,0.56,0.56,0,0,0,0,0.14,0.646,0.526,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.216,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.126,0,0
1,0.179,0.179,0,0,0.483,0.133,0.281,0.59,0.0396,0,0,0.0433,0,0
1,0.456,0.456,0,0,0,1,0,0.655,0.107,0,0.472,0.11,0,0
0.667,0.324,0.324,0,0,0,1,0.14,0.625,0.0895,0,0.35,0,0,0
0.667,0.315,0.315,0,0,0,0.733,0.14,0.625,0.0997,0,0.621,0.0866,0,0
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.11,0,0.322,0.519,0,0
0.667,0.294,0.294,0,0,0,0,0.14,0.625,0.116,0,0.525,0.316,0,0
0.667,0.292,0.292,0,0,0,0,0.14,0.625,0.13,0,0.605,0.209,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0.519,0.26,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
