Index,Month,State,Sample Count,Weight,Offset,Lead
0,Jan,AL,322,4770479685.057039,-33.0637931379581,30
1,Jan,AZ,386,6683098926.140461,-3.6719751608533215,0
2,Jan,AR,215,3582636447.758686,-11.53359174425475,30
3,Jan,CA,1917,34799947923.171265,5.273180787371416,0
4,Jan,CO,353,5095475556.302463,-6.767459127983898,15
5,Jan,CT,250,4293334091.0490756,5.142563084341077,-15
6,Jan,DE,59,1178861846.1594372,16.25459141658075,0
7,Jan,DC,53,634409131.0906543,3.9138288582140603,-30
8,Jan,FL,1065,17638867080.320923,13.498090536079985,0
9,Jan,GA,533,10018924398.838549,16.180437555366666,0
10,Jan,HI,59,857258587.5998942,-17.67068645832842,0
11,Jan,ID,106,1705272985.2992196,-25.31412076915774,15
12,Jan,IL,797,13603625760.265057,-2.7825314493460382,0
13,Jan,IN,427,7503702561.474615,0.4640942007429203,0
14,Jan,IA,253,3977290898.4515333,-4.174482276468666,0
15,Jan,KS,240,3514267206.500655,1.3518194800529955,0
16,Jan,KY,314,4557957092.249637,16.735805210748367,0
17,Jan,LA,284,4168927922.9033165,-16.551329088261355,0
18,Jan,ME,90,1540082488.2779734,14.400251946548224,0
19,Jan,MD,403,6696012251.0296335,9.348837572038406,-15
20,Jan,MA,415,6935140779.008692,9.089666156059934,0
21,Jan,MI,714,12553483306.033571,15.095886947948316,0
22,Jan,MN,415,6485604427.354405,-10.824594630884235,0
23,Jan,MS,188,2775040490.279479,-10.145423984458034,20
24,Jan,MO,389,6226571400.794956,5.797289209617816,0
25,Jan,MT,72,908474341.489644,6.188529483927027,0
26,Jan,NV,194,3118012343.82333,-28.8971331797311,30
27,Jan,NH,102,1810890293.3642685,-39.138587704776796,15
28,Jan,NJ,567,9226406264.504179,9.240912468337115,0
29,Jan,NM,166,2359370915.6764345,-24.75538203450219,25
30,Jan,NY,1034,16433875470.544922,-1.829866720177165,0
31,Jan,NC,574,9713522725.509409,-5.73412841609354,0
32,Jan,OH,753,11655558048.949366,14.678013776234366,0
33,Jan,OK,253,3398948138.1308637,-3.7062403287887946,0
34,Jan,OR,314,5134925064.998184,15.337323713180353,0
35,Jan,PA,836,15565754037.642654,-7.212289336617118,0
36,Jan,SC,321,4495193243.112128,11.194698868019486,-2
37,Jan,TN,360,6526632027.194073,-10.71688504998167,15
38,Jan,TX,1414,25611915019.355957,-2.781887900961806,0
39,Jan,UT,182,3145097461.4076686,9.004916532446487,0
40,Jan,VT,41,847602964.8727119,-6.945195358476212,30
41,Jan,VA,535,8241744916.778457,-12.65574320018004,0
42,Jan,WA,425,7224982816.163771,-5.702045933924978,8
43,Jan,WI,447,7483215644.490423,-26.881663771476497,30
44,Jan,NE,137,2071211969.696039,-5.750199865530021,0
45,Jan,ND,48,678965747.7387099,14.985839665794515,0
46,Jan,RI,70,1249513391.777745,-14.03076969745689,0
47,Jan,SD,56,763845304.9753928,7.49055615258942,0
48,Jan,WV,122,2013734386.417349,21.3937807241806,0
49,Jan,WY,37,709554665.3658283,-2.8311352374998933,33
50,Jan,AK,42,527809194.88608015,-26.77987149117314,0
51,Feb,AL,272,4295975754.631793,-22.425367152877243,15
52,Feb,AZ,297,4819620788.284443,-29.01654229626331,30
53,Feb,AR,141,2123000006.4149928,-9.22123624924643,5
54,Feb,CA,1517,28189662542.430866,2.4555831597203905,0
55,Feb,CO,289,4223311733.3730035,-5.589516700234867,12
56,Feb,CT,164,2875217228.6055408,16.021575958120025,-5
57,Feb,DE,41,593388637.26184,58.71458630057771,-45
58,Feb,DC,32,359958101.427902,7.286521873148558,0
59,Feb,FL,790,13457855221.613382,11.205669935425362,0
60,Feb,GA,429,8517525310.08934,17.0622243785632,0
61,Feb,HI,53,910129187.1172825,-0.34736869026824024,5
62,Feb,ID,99,1298985980.0633974,1.3598806522512632,0
63,Feb,IL,612,10800651522.77236,-10.469253775051811,0
