Dependency=Bedrooms	Dependency=Census Division	Dependency=Geometry Building Type RECS	Dependency=Income RECS2015	Dependency=PUMA Metro Status	Dependency=Tenure	Option=1	Option=2	Option=3	Option=4	Option=5	Option=6	Option=7	Option=8	Option=9	Option=10+	source_count	source_weight	sampling_probability
1	East North Central	Mobile Home	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	13	133	1.50E-06
1	East North Central	Mobile Home	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	59	34	1.49E-06
1	East North Central	Mobile Home	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	11	0	9.58E-08
1	East North Central	Mobile Home	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	308	28	1.00E-07
1	East North Central	Mobile Home	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	15	301	7.64E-07
1	East North Central	Mobile Home	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	32	47	2.28E-07
1	East North Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	22	437	8.87E-06
1	East North Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	123	3428	4.01E-05
1	East North Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	20	340	6.91E-06
1	East North Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	61	1291	1.31E-05
1	East North Central	Multi-Family with 2 - 4 Units	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	38	95	1.25E-06
1	East North Central	Multi-Family with 2 - 4 Units	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	15	697	8.52E-06
1	East North Central	Multi-Family with 5+ Units	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	90	2128	2.17E-05
1	East North Central	Multi-Family with 5+ Units	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	586	16251	0.000170284
1	East North Central	Multi-Family with 5+ Units	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	114	3817	1.73E-05
1	East North Central	Multi-Family with 5+ Units	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	401	11297	6.05E-05
1	East North Central	Multi-Family with 5+ Units	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	28	14	1.05E-06
1	East North Central	Multi-Family with 5+ Units	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	37	765	1.27E-05
1	East North Central	Single-Family Attached	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	15	344	5.77E-06
1	East North Central	Single-Family Attached	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	17	647	4.41E-06
1	East North Central	Single-Family Attached	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	80	29	4.83E-07
1	East North Central	Single-Family Attached	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	145	30	9.72E-07
1	East North Central	Single-Family Attached	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	23	38	3.42E-07
1	East North Central	Single-Family Attached	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	20	77	1.29E-06
1	East North Central	Single-Family Detached	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	178	3253	6.40E-05
1	East North Central	Single-Family Detached	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	30	692	1.35E-05
1	East North Central	Single-Family Detached	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	14	281	5.29E-06
1	East North Central	Single-Family Detached	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	10	76	2.13E-06
1	East North Central	Single-Family Detached	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	197	2104	1.95E-05
1	East North Central	Single-Family Detached	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	33	488	4.54E-06
1	East South Central	Mobile Home	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	132	215	5.10E-07
1	East South Central	Mobile Home	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	25	0	1.32E-07
1	East South Central	Mobile Home	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	11	0	1.43E-08
1	East South Central	Mobile Home	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	308	0	1.48E-08
1	East South Central	Mobile Home	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	17	304	2.11E-06
1	East South Central	Mobile Home	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	18	32	7.07E-07
1	East South Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	31	10	5.55E-07
1	East South Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	20	422	5.05E-06
1	East South Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	30	23	1.85E-07
1	East South Central	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	176	38	1.37E-06
1	East South Central	Multi-Family with 2 - 4 Units	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	38	0	2.28E-07
1	East South Central	Multi-Family with 2 - 4 Units	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	43	222	4.77E-06
1	East South Central	Multi-Family with 5+ Units	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	340	124	1.71E-06
1	East South Central	Multi-Family with 5+ Units	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	124	3070	3.38E-05
1	East South Central	Multi-Family with 5+ Units	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	276	65	1.10E-06
1	East South Central	Multi-Family with 5+ Units	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	47	1027	1.03E-05
1	East South Central	Multi-Family with 5+ Units	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	11	26	8.27E-07
1	East South Central	Multi-Family with 5+ Units	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	22	520	1.92E-05
1	East South Central	Single-Family Attached	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	41	73	6.35E-07
1	East South Central	Single-Family Attached	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	59	24	1.03E-06
1	East South Central	Single-Family Attached	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	20	0	7.99E-08
1	East South Central	Single-Family Attached	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	40	0	5.85E-08
1	East South Central	Single-Family Attached	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	23	2	2.02E-07
1	East South Central	Single-Family Attached	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	20	61	8.71E-07
1	East South Central	Single-Family Detached	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	51	1017	1.07E-05
1	East South Central	Single-Family Detached	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	89	131	3.38E-06
1	East South Central	Single-Family Detached	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	61	10	9.06E-07
1	East South Central	Single-Family Detached	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	24	30	3.45E-07
1	East South Central	Single-Family Detached	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	61	1078	8.79E-06
1	East South Central	Single-Family Detached	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	13	170	2.52E-06
1	Middle Atlantic	Mobile Home	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	13	268	3.57E-06
1	Middle Atlantic	Mobile Home	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	59	94	4.95E-07
1	Middle Atlantic	Mobile Home	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	11	0	9.08E-08
1	Middle Atlantic	Mobile Home	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	308	67	1.00E-07
1	Middle Atlantic	Mobile Home	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	10	107	8.85E-07
1	Middle Atlantic	Mobile Home	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	32	46	2.63E-07
1	Middle Atlantic	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	86	1705	1.65E-05
1	Middle Atlantic	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	358	8821	9.10E-05
1	Middle Atlantic	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	120	2300	2.76E-05
1	Middle Atlantic	Multi-Family with 2 - 4 Units	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	389	9595	7.82E-05
1	Middle Atlantic	Multi-Family with 2 - 4 Units	100000-119999	Not/partially in metro area	Owner	0	0	0	1	0	0	0	0	0	0	16	141	1.02E-06
1	Middle Atlantic	Multi-Family with 2 - 4 Units	100000-119999	Not/partially in metro area	Renter	0	0	0	1	0	0	0	0	0	0	18	415	5.45E-06
1	Middle Atlantic	Multi-Family with 5+ Units	100000-119999	"In metro area, not/partially in principal city"	Owner	0	0	0	1	0	0	0	0	0	0	302	6151	2.30E-05
1	Middle Atlantic	Multi-Family with 5+ Units	100000-119999	"In metro area, not/partially in principal city"	Renter	0	0	0	1	0	0	0	0	0	0	1002	24269	0.000148116
1	Middle Atlantic	Multi-Family with 5+ Units	100000-119999	"In metro area, principal city"	Owner	0	0	0	1	0	0	0	0	0	0	546	13481	7.75E-05
1	Middle Atlantic	Multi-Family with 5+ Units	100000-119999	"In metro area, principal city"	Renter	0	0	0	1	0	0	0	0	0	0	1993	53300	0.000376412
