occupants,cooking_range,plug_loads,refrigerator,lighting_interior,lighting_exterior,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks
0.9,0.233333333,0.880443104,0.717864964,0.458720322,0.458720322,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.458720322,0.458720322,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.458720322,0.458720322,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.458720322,0.458720322,0,0,0,0,0,0.01205
1,0.046666667,0.65564912,0.610948905,0.445382981,0.445382981,0,0,0,0,0,0.0746492
1,0.046666667,0.618183456,0.595675182,0.445382981,0.445382981,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.445382981,0.445382981,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.445382981,0.445382981,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.445382981,0.445382981,0,0,0,0,0,0.0014948
1,0.073333333,0.618183456,0.549854015,0.445382981,0.445382981,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.441458272,0.441458272,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.441458272,0.441458272,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.448044239,0.448044239,0,0,0,0,0,0.0018914
0.24,0.306666667,0.84297744,0.64149635,0.448044239,0.448044239,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.448044239,0.448044239,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.448044239,0.448044239,0,0,0,0,0,0.0430445
0.29,0.613333333,0.899175936,0.672043796,0.448044239,0.448044239,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.448044239,0.448044239,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.488701187,0.488701187,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.488701187,0.488701187,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.488701187,0.488701187,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.488701187,0.488701187,0,0,0,0,0,0.0015863
1,0.106666667,0.74931328,0.672043796,0.488701187,0.488701187,0.0351558,0,0,0,0,0.0124771
1,0.073333333,0.674381952,0.626222628,0.488701187,0.488701187,0,0,0,0,0,0.0140024
1,0.046666667,0.65564912,0.610948905,0.598336615,0.598336615,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.598336615,0.598336615,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.598336615,0.598336615,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.598336615,0.598336615,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.598336615,0.598336615,0,0.0351558,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.598336615,0.598336615,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.793364612,0.793364612,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.793364612,0.793364612,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.793364612,0.793364612,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.793364612,0.793364612,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.793364612,0.793364612,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.793364612,0.793364612,0,0,0,0,0.0792065,0
0.24,0.38,0.84297744,0.64149635,0.976700585,0.976700585,0,0,0,0,0.316826,0
0.24,0.306666667,0.84297744,0.64149635,0.976700585,0.976700585,0,0,0,0,0,0.0001525
0.24,0.38,0.824244608,0.64149635,0.976700585,0.976700585,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.976700585,0.976700585,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.976700585,0.976700585,0,0,0,0,0,0.1080536
0.55,1,0.974107263,0.733138686,0.976700585,0.976700585,0,0,0,0,0,0.0105552
0.9,0.78,0.992840095,0.763686131,0.993915642,0.993915642,0,0,0,0,0,0.0058572
0.9,0.4,0.936641599,0.733138686,0.993915642,0.993915642,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.993915642,0.993915642,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.993915642,0.993915642,0,0,0,0,0,0.002593
1,0.106666667,0.74931328,0.672043796,0.993915642,0.993915642,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.993915642,0.993915642,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.82844216,0.82844216,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.82844216,0.82844216,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.82844216,0.82844216,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.82844216,0.82844216,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.82844216,0.82844216,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.82844216,0.82844216,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.625301054,0.625301054,0,0,0,0,0,0.0084808
0.88,0.28,0.786778944,0.610948905,0.625301054,0.625301054,0,0,0,0,0,0.0346858
0.41,0.306666667,0.805511776,0.626222628,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.539963853,0.539963853,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.539963853,0.539963853,0,0,0,0,0,0.0104026
0.24,0.38,0.824244608,0.64149635,0.539963853,0.539963853,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.539963853,0.539963853,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.539963853,0.539963853,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.539963853,0.539963853,0,0,0,0,0,0.0011897
0.9,0.78,0.992840095,0.763686131,0.249453523,0.249453523,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.249453523,0.249453523,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.249453523,0.249453523,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.249453523,0.249453523,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.249453523,0.249453523,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.249453523,0.249453523,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.12386432,0.12386432,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.12386432,0.12386432,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.12386432,0.12386432,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.12386432,0.12386432,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.12386432,0.12386432,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.12386432,0.12386432,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.074318592,0.074318592,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.074318592,0.074318592,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.049545728,0.049545728,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.049545728,0.049545728,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.049545728,0.049545728,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.049545728,0.049545728,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.049545728,0.049545728,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.049545728,0.049545728,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.049545728,0.049545728,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.049545728,0.049545728,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.049545728,0.049545728,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.049545728,0.049545728,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.049545728,0.049545728,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.049545728,0.049545728,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.0550837,0.0550837,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.0550837,0.0550837,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.0550837,0.0550837,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.0550837,0.0550837,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.0550837,0.0550837,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.0550837,0.0550837,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.151143211,0.151143211,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.151143211,0.151143211,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.151143211,0.151143211,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.151143211,0.151143211,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.151143211,0.151143211,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.151143211,0.151143211,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.354842537,0.354842537,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.354842537,0.354842537,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.354842537,0.354842537,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.354842537,0.354842537,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.354842537,0.354842537,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.354842537,0.354842537,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.449044083,0.449044083,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.449044083,0.449044083,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.449044083,0.449044083,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.449044083,0.449044083,0,0,0,0,0,0.0137584
1,0.106666667,0.74931328,0.672043796,0.449044083,0.449044083,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.449044083,0.449044083,0,0,0,0,0,0.0368517
1,0.046666667,0.65564912,0.610948905,0.477207742,0.477207742,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.477207742,0.477207742,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.477207742,0.477207742,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.477207742,0.477207742,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.477207742,0.477207742,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.477207742,0.477207742,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.490536187,0.490536187,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.490536187,0.490536187,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.490536187,0.490536187,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.490536187,0.490536187,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.490536187,0.490536187,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.490536187,0.490536187,0,0,0,0,0,0.1115618
0.24,0.38,0.84297744,0.64149635,0.477198846,0.477198846,0,0,0,0,0,0.0028066
0.24,0.306666667,0.84297744,0.64149635,0.477198846,0.477198846,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.477198846,0.477198846,0,0,0,0,0,0.0716901
0.24,0.293333333,0.861710272,0.626222628,0.477198846,0.477198846,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.477198846,0.477198846,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.477198846,0.477198846,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.458720322,0.458720322,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.458720322,0.458720322,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.458720322,0.458720322,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.458720322,0.458720322,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.458720322,0.458720322,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.458720322,0.458720322,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.445382981,0.445382981,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.445382981,0.445382981,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.445382981,0.445382981,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.445382981,0.445382981,0,0,0,0,0,0.028432
1,0.046666667,0.599450624,0.549854015,0.445382981,0.445382981,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.445382981,0.445382981,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.441458272,0.441458272,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.441458272,0.441458272,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.441458272,0.441458272,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.448044239,0.448044239,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.448044239,0.448044239,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.448044239,0.448044239,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.448044239,0.448044239,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.448044239,0.448044239,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.448044239,0.448044239,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.488701187,0.488701187,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.488701187,0.488701187,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.488701187,0.488701187,0,0,0,0,0,0.0456376
1,0.166666667,0.84297744,0.702591241,0.488701187,0.488701187,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.488701187,0.488701187,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.488701187,0.488701187,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.598336615,0.598336615,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.598336615,0.598336615,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.598336615,0.598336615,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.598336615,0.598336615,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.598336615,0.598336615,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.598336615,0.598336615,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.793364612,0.793364612,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.793364612,0.793364612,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.793364612,0.793364612,0,0,0,0,0,0.0330994
0.24,0.32,0.805511776,0.626222628,0.793364612,0.793364612,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.793364612,0.793364612,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.793364612,0.793364612,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.976700585,0.976700585,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.976700585,0.976700585,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.976700585,0.976700585,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.976700585,0.976700585,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.976700585,0.976700585,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.976700585,0.976700585,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.993915642,0.993915642,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.993915642,0.993915642,0,0,0,0,0,0.0031117
0.9,0.233333333,0.880443104,0.717864964,0.993915642,0.993915642,0,0,0,0,0,0.0042709
1,0.166666667,0.84297744,0.702591241,0.993915642,0.993915642,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.993915642,0.993915642,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.993915642,0.993915642,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.82844216,0.82844216,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.82844216,0.82844216,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.82844216,0.82844216,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.82844216,0.82844216,0,0,0,0,0,0
1,0.046666667,0.599450624,0.549854015,0.82844216,0.82844216,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.82844216,0.82844216,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.625301054,0.625301054,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.625301054,0.625301054,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.625301054,0.625301054,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.539963853,0.539963853,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.539963853,0.539963853,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.539963853,0.539963853,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.539963853,0.539963853,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.539963853,0.539963853,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.539963853,0.539963853,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.249453523,0.249453523,0,0,0,0,0.248714,0
0.9,0.4,0.936641599,0.733138686,0.249453523,0.249453523,0,0,0,0,0,0
0.9,0.233333333,0.880443104,0.717864964,0.249453523,0.249453523,0,0,0,0,0,0
1,0.166666667,0.84297744,0.702591241,0.249453523,0.249453523,0,0,0,0,0,0
1,0.106666667,0.74931328,0.672043796,0.249453523,0.249453523,0,0,0,0,0,0
1,0.073333333,0.674381952,0.626222628,0.249453523,0.249453523,0,0,0,0,0,0
1,0.046666667,0.65564912,0.610948905,0.12386432,0.12386432,0,0,0,0,0,0
1,0.046666667,0.618183456,0.595675182,0.12386432,0.12386432,0,0,0,0,0,0
1,0.026666667,0.599450624,0.58040146,0.12386432,0.12386432,0,0,0,0,0,0
1,0.026666667,0.580717792,0.565127737,0.12386432,0.12386432,0,0,0,0,0,0.0021049
1,0.046666667,0.599450624,0.549854015,0.12386432,0.12386432,0,0,0,0,0,0
1,0.073333333,0.618183456,0.549854015,0.12386432,0.12386432,0,0,0,0,0,0
1,0.166666667,0.693114784,0.58040146,0.074318592,0.074318592,0,0,0,0,0,0
0.88,0.28,0.786778944,0.610948905,0.074318592,0.074318592,0,0,0,0,0,0
0.41,0.306666667,0.805511776,0.626222628,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.32,0.805511776,0.626222628,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.28,0.805511776,0.610948905,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.333333333,0.824244608,0.610948905,0.074318592,0.074318592,0,0,0,0,0,0
0.24,0.38,0.84297744,0.64149635,0.049545728,0.049545728,0,0,0,0,0,0
0.24,0.306666667,0.84297744,0.64149635,0.049545728,0.049545728,0,0,0,0,0,0
0.24,0.38,0.824244608,0.64149635,0.049545728,0.049545728,0,0,0,0,0,0
0.24,0.293333333,0.861710272,0.626222628,0.049545728,0.049545728,0,0,0,0,0,0
0.29,0.613333333,0.899175936,0.672043796,0.049545728,0.049545728,0,0,0,0,0,0
0.55,1,0.974107263,0.733138686,0.049545728,0.049545728,0,0,0,0,0,0
0.9,0.78,0.992840095,0.763686131,0.049545728,0.049545728,0,0,0,0,0,0
0.9,0.4,0.936641599,0.733138686,0.049545728,0.049545728,0,0,0,0,0,0
