Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None
Multi-Family with 2 - 4 Units	0-1499	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Crawl	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Crawl	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Crawl	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Crawl	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Slab	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	0-1499	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	1500-2499	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	2500-3999	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Multi-Family with 5+ Units	4000+	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Crawl	1940s	0.042173	0.000000	0.000000	0.957827
Single-Family Attached	1500-2499	Crawl	1940s	0.271863	0.060968	0.000000	0.667168
Single-Family Attached	2500-3999	Crawl	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Crawl	1940s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Crawl	1950s	0.274308	0.080757	0.000000	0.644934
Single-Family Attached	1500-2499	Crawl	1950s	0.334284	0.029714	0.000000	0.636002
Single-Family Attached	2500-3999	Crawl	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Crawl	1950s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Crawl	1960s	0.141171	0.000000	0.000000	0.858829
Single-Family Attached	1500-2499	Crawl	1960s	0.268254	0.142556	0.000000	0.589190
Single-Family Attached	2500-3999	Crawl	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	4000+	Crawl	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Crawl	1970s	0.256174	0.149499	0.016446	0.577881
Single-Family Attached	1500-2499	Crawl	1970s	0.234314	0.288338	0.000000	0.477348
Single-Family Attached	2500-3999	Crawl	1970s	0.442207	0.288320	0.000000	0.269473
Single-Family Attached	4000+	Crawl	1970s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Crawl	1980s	0.248934	0.125645	0.000000	0.625421
Single-Family Attached	1500-2499	Crawl	1980s	0.203443	0.353053	0.012527	0.430977
Single-Family Attached	2500-3999	Crawl	1980s	0.160752	0.654897	0.000000	0.184351
Single-Family Attached	4000+	Crawl	1980s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Crawl	1990s	0.336339	0.196668	0.000000	0.466993
Single-Family Attached	1500-2499	Crawl	1990s	0.260229	0.432720	0.000000	0.307052
Single-Family Attached	2500-3999	Crawl	1990s	0.210394	0.730542	0.000000	0.059064
Single-Family Attached	4000+	Crawl	1990s	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	0-1499	Crawl	2000s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Crawl	2000s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Crawl	2000s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Crawl	2000s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Crawl	2010s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Crawl	2010s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Crawl	2010s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Crawl	2010s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Crawl	<1940	0.059480	0.008196	0.010586	0.921738
Single-Family Attached	1500-2499	Crawl	<1940	0.101403	0.000000	0.000000	0.898597
Single-Family Attached	2500-3999	Crawl	<1940	0.084823	0.000000	0.000000	0.915177
Single-Family Attached	4000+	Crawl	<1940	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Heated Basement	1940s	0.042173	0.000000	0.000000	0.957827
